,Conta,Descrição,31/12/2017,31/12/2016,31/12/2015,01/01/2017 a 31/12/2017,01/01/2016 a 31/12/2016,01/01/2015 a 31/12/2015
133,2.02.05,Relações Interdependências,,,,,,
134,2.02.06,Obrigações por Empréstimos,,,,,,
135,2.02.07,Obrigações por Repasse do País,648.742,633.365,610.067,,,
136,2.02.07.01,Tesouro Nacional,923,1.932,1.629,,,
137,2.02.07.02,BNDES,514.819,465.360,414.826,,,
138,2.02.07.03,CEF,,,,,,
139,2.02.07.04,Finame,132.115,164.804,192.083,,,
140,2.02.07.05,Finep,885,1.269,1.529,,,
141,2.02.08,Obrigações por Repasse do Exterior,,,,,,
142,2.02.09,Outras Obrigações,4.064.224,3.446.936,3.096.736,,,
143,2.02.09.01,Fiscais e Previdenciárias,197.168,7.163,7.547,,,
144,2.02.09.02,Fundos Financ. e de Desenvolvimento,175.286,194.455,244.584,,,
145,2.02.09.03,Passivos Atuariais,926.493,626.669,509.756,,,
146,2.02.09.04,Diversas,1.765.278,1.618.650,1.334.850,,,
147,2.02.09.05,Instrumentos de Dívida Elegíveis a Capital,999.999,999.999,999.999,,,
148,2.03,Resultados de Exercícios Futuros,,,,,,
149,2.05,Patrimônio Líquido,1.885.309,1.959.689,1.924.158,,,
150,2.05.01,Capital Social Realizado,1.623.252,1.623.252,1.623.252,,,
151,2.05.01.01,Capital,1.623.252,1.623.252,1.623.252,,,
152,2.05.01.02,Instrumento Elegível ao Capital Principal,,,,,,
153,2.05.02,Reservas de Capital,2.253,2.253,2.253,,,
154,2.05.03,Reservas de Reavaliação,22.730,23.539,24.348,,,
155,2.05.03.01,Ativos Próprios,22.730,23.539,24.348,,,
156,2.05.03.02,Controladas/Coligadas e Equiparadas,,,,,,
157,2.05.04,Reservas de Lucro,903.687,856.998,764.243,,,
158,2.05.04.01,Legal,124.231,121.006,114.472,,,
159,2.05.04.02,Estatutária,779.456,735.992,649.771,,,
160,2.05.04.03,Para Contingências,,,,,,
161,2.05.04.04,De Lucros a Realizar,,,,,,
162,2.05.04.05,Retenção de Lucros,,,,,,
163,2.05.04.06,Especial p/ Dividendos Não Distribuídos,,,,,,
164,2.05.04.07,Outras Reservas de Lucro,,,,,,
165,2.05.05,Ajustes de Avaliação Patrimonial,-666.613,-546.353,-489.938,,,
166,2.05.05.01,Ajustes de Títulos e Valores Mobiliários,,,,,,
167,2.05.05.02,Ajustes Acumulados de Conversão,,,,,,
168,2.05.05.03,Ajustes de Combinação de Negócios,,,,,,
169,2.05.06,Lucros/Prejuízos Acumulados,,,,,,
170,3.01,Receitas da Intermediação Financeira,,,,1.421.049,1.611.744,1.451.082
171,3.01.01,Operações de Crédito,,,,455.624,580.299,560.522
172,3.01.02,Res.Oper.Títulos e Valores Mobiliários,,,,958.941,1.035.673,880.607
173,3.01.03,Resultado com Instrumentos Financeiros Derivativos,,,,-2.671,-4.228,-4.327
174,3.01.04,Resultado de Operações de Câmbio,,,,9.155,0,14.280
175,3.01.05,Resultado de Aplicações Compulsórias,,,,,,
176,3.02,Despesas da Intermediação Financeira,,,,-962.018,-821.685,-896.218
177,3.02.01,Operações de Captação no Mercado,,,,-267.747,-318.321,-301.046
178,3.02.02,Operações de Empréstimos e Repasses,,,,-474.218,-366.223,-441.455
179,3.02.03,Provisão para Operações de Crédito e Outros Créditos,,,,-220.053,-134.467,-153.717
180,3.02.04,Resultado de Operações de Câmbio,,,,0,-2.674,0
181,3.03,Resultado Bruto Intermediação Financeira,,,,459.031,790.059,554.864
182,3.04,Outras Despesas/Receitas Operacionais,,,,-78.461,-364.062,-111.222
183,3.04.01,Receitas de Prestação de Serviços,,,,701.314,723.994,773.716
184,3.04.02,Despesas de Pessoal,,,,-543.022,-611.819,-568.772
185,3.04.03,Outras Despesas Administrativas,,,,-273.803,-267.286,-272.036
186,3.04.04,Despesas Tributárias,,,,-108.947,-112.559,-103.860
187,3.04.05,Outras Receitas Operacionais,,,,921.556,774.156,658.167
188,3.04.06,Outras Despesas Operacionais,,,,-775.559,-870.548,-598.437
189,3.04.07,Resultado da Equivalência Patrimonial,,,,,,
190,3.05,Resultado Operacional,,,,380.570,425.997,443.642
191,3.06,Resultado Não Operacional,,,,18.391,9.282,4.323
192,3.06.01,Receitas,,,,19.128,10.416,4.509
193,3.06.02,Despesas,,,,-737,-1.134,-186
194,3.07,Resultado Antes Tributação/Participações,,,,398.961,435.279,447.965
195,3.08,Provisão para IR e Contribuição Social,,,,-331.401,-350.127,-272.482
196,3.09,IR Diferido,,,,-688,50.251,97.205
197,3.10,Participações/Contribuições Estatutárias,,,,-2.365,-4.721,-23.720
198,3.10.01,Participações,,,,-2.365,-4.721,-23.720
199,3.10.01.01,Participações Estatutárias no Lucro,,,,-2.365,-4.721,-23.720
200,3.10.02,Contribuições,,,,,,
201,3.11,Reversão dos Juros sobre Capital Próprio,,,,,,
202,3.13,Lucro/Prejuízo do Período,,,,64.507,130.682,248.968
203,3.99,Lucro por Ação - (R$ / Ação),,,,217593,440810,008398
