,Conta,Descrição,31/12/2014,31/12/2013,31/12/2012,01/01/2014 a 31/12/2014,01/01/2013 a 31/12/2013,01/01/2012 a 31/12/2012
26,1.01.06.02,Setor Privado,83.625.461,55.457.523,56.697.207,,,
27,1.01.06.03,Operações de Crédito Vinculados a Cessão,6.175,8.337,0,,,
28,1.01.06.04,(Provisão para Operações de Créditos Liquidação Duvidosa),-2.645.973,-2.783.714,-2.413.167,,,
29,1.01.07,Operações de Arrendamento Mercantil,16,4.594,46.338,,,
30,1.01.07.01,Setor Privado,17,4.958,49.904,,,
31,1.01.07.02,(Provisão para Créditos Arrendamento Mercantil de Liquidação Duvidosa),-1,-364,-3.566,,,
32,1.01.08,Outros Créditos,130.099.088,81.129.325,68.581.922,,,
33,1.01.08.01,Créditos por Avais e Fianças Honrados,29,1.640,2.541,,,
34,1.01.08.02,Carteira de Câmbio,84.963.646,46.418.065,38.349.206,,,
35,1.01.08.03,Rendas a Receber,755.548,634.509,568.937,,,
36,1.01.08.04,Negociação e Intermediação de Valores,2.921.983,1.521.451,904.278,,,
37,1.01.08.05,Créditos Tributários,5.708.490,4.711.337,6.020.627,,,
38,1.01.08.06,Diversos,36.043.378,27.953.828,22.820.862,,,
39,1.01.08.07,(Provisão para Outros Créditos de Liquidação Duvidosa),-293.986,-111.505,-84.529,,,
40,1.01.09,Outros Valores e Bens,845.456,611.002,528.242,,,
41,1.01.09.01,Ativos Não-Correntes Mantidos para Venda,0,0,112.322,,,
42,1.01.09.02,Outros Valores e Bens,523.153,320.575,190.278,,,
43,1.01.09.03,(Provisões para Desvalorizações),-49.364,-50.354,-146.956,,,
44,1.01.09.04,Despesas Antecipadas,371.667,340.781,372.598,,,
45,1.02,Ativo Realizável a Longo Prazo,225.516.009,207.334.430,184.269.646,,,
46,1.02.01,Aplicações Interfinanceiras de Liquidez,8.518.194,10.422.310,14.431.441,,,
47,1.02.01.01,Aplicações em Depósitos Interfinanceiros,8.518.194,10.422.310,14.431.441,,,
48,1.02.01.02,Aplicações em Moedas Estrangeiras,,,,,,
49,1.02.01.03,(Provisões para Perdas),,,,,,
50,1.02.02,Títulos e Valores Mobiliários,111.452.568,77.826.344,64.249.415,,,
51,1.02.02.01,Carteira Própria,14.466.343,8.035.591,8.704.872,,,
52,1.02.02.02,Vinculados a Compromisso de Recompra,73.504.762,54.523.663,43.407.334,,,
53,1.02.02.03,Instrumentos Financeiros Derivativos,5.967.031,5.209.031,3.691.872,,,
54,1.02.02.04,Vinculados ao Banco Central,8.366.725,3.611.000,368.673,,,
55,1.02.02.05,Moedas de Privatização,2.796,2.646,2.762,,,
56,1.02.02.06,Vinculados à Prestação de Garantias,9.144.911,6.444.413,8.073.902,,,
57,1.02.03,Relações Interfinanceiras,167.818,167.663,167.663,,,
58,1.02.03.01,SFH - Sistema Financeiro da Habitação,167.818,167.663,167.663,,,
59,1.02.03.02,Repasses Interfinanceiros,,,,,,
60,1.02.04,Relações Interdependências,,,,,,
61,1.02.05,Operações de Crédito,76.841.269,94.681.723,86.013.060,,,
62,1.02.05.01,Setor Público,81.487,77.568,80.028,,,
63,1.02.05.02,Setor Privado,87.144.124,105.233.596,96.449.751,,,
64,1.02.05.03,Operações de Crédito Vinculados a Cessão,265,16.290,0,,,
65,1.02.05.04,(Provisão para Operações de Créditos de Liquidação Duvidosa),-10.384.607,-10.645.731,-10.516.719,,,
66,1.02.06,Operações de Arrendamento Mercantil,26,223,6.226,,,
67,1.02.06.01,Setor Privado,126,1.229,9.912,,,
68,1.02.06.02,(Provisão para Créditos Arrendamento Mercantil Liquidação Duvidosa),-100,-1.006,-3.686,,,
69,1.02.07,Outros Créditos,27.951.918,23.707.720,19.062.440,,,
70,1.02.07.01,Créditos por Avais e Fianças Honrados,42.028,3.242,6.651,,,
71,1.02.07.02,Carteira de Câmbio,764.878,591.521,204.928,,,
72,1.02.07.03,Rendas a Receber,311.834,203.346,117.101,,,
73,1.02.07.04,Negociação e Intermediação de Valores,144.737,3.598,0,,,
74,1.02.07.05,Créditos Tributários,13.931.827,12.670.103,9.674.481,,,
75,1.02.07.06,Diversos,12.970.972,10.522.830,9.337.382,,,
76,1.02.07.07,(Provisão para Outros Créditos de Liquidação Duvidosa),-214.358,-286.920,-278.103,,,
77,1.02.08,Outros Valores e Bens,584.216,528.447,339.401,,,
78,1.02.08.01,Investimentos Temporários,101.801,8.061,8.061,,,
79,1.02.08.02,(Provisões para Perdas),-1.765,-1.765,-1.765,,,
80,1.02.08.03,Despesas Antecipadas,484.180,522.151,333.105,,,
81,1.03,Ativo Permanente,31.899.655,32.906.640,39.948.709,,,
82,1.03.01,Investimentos,16.504.886,13.599.083,17.381.112,,,
83,1.03.01.01,Dependências no Exterior,,,,,,
84,1.03.01.02,Participações em Controladas,16.487.039,13.581.435,17.364.308,,,
85,1.03.01.02.01,No País,13.985.353,11.137.025,15.345.979,,,
86,1.03.01.02.02,No Exterior,2.501.686,2.444.410,2.018.329,,,
87,1.03.01.03,Participações em Coligadas e Equiparadas,,,,,,
88,1.03.01.04,Outros Investimentos,50.405,49.418,48.655,,,
89,1.03.01.05,Provisão para Perdas,-32.558,-31.770,-31.851,,,
90,1.03.02,Imobilizado de Uso,6.514.630,6.476.552,5.566.140,,,
91,1.03.02.01,Imóveis de Uso,2.539.995,2.028.093,2.065.276,,,
92,1.03.02.02,Outras Imobilizações de Uso,9.784.676,9.408.630,7.878.484,,,
93,1.03.02.03,(Depreciações Acumuladas),-5.810.041,-4.960.171,-4.377.620,,,
94,1.03.03,Imobilizado de Arrendamento,,,,,,
95,1.03.04,Intangível,8.880.139,12.831.005,17.001.457,,,
96,1.03.04.01,Ágio na Aquisição de Sociedades Controladas,26.120.037,26.012.090,26.012.090,,,
97,1.03.04.02,Outros Ativos Intangíveis,7.245.250,6.899.563,6.996.274,,,
98,1.03.04.03,(Amortizações Acumuladas),-24.485.148,-20.080.648,-16.006.907,,,
99,1.03.05,Diferido,,,,,,
100,2,Passivo Total,627.901.762,514.175.012,474.933.998,,,
101,2.01,Passivo Circulante,402.318.185,308.277.749,278.920.887,,,
102,2.01.01,Depósitos,107.640.787,99.555.081,104.628.175,,,
103,2.01.01.01,Depósitos à Vista,16.126.771,15.908.950,13.680.737,,,
104,2.01.01.02,Depósitos de Poupança,37.938.936,33.589.050,26.856.910,,,
105,2.01.01.03,Depósitos Interfinanceiros,18.488.796,19.425.094,31.557.484,,,
106,2.01.01.04,Depósitos a Prazo,35.086.284,30.631.987,32.533.044,,,
107,2.01.02,Captações no Mercado Aberto,105.431.390,77.412.160,52.185.328,,,
108,2.01.02.01,Carteira Própria,92.441.013,47.105.034,34.508.852,,,
109,2.01.02.02,Carteira de Terceiros,11.851.434,22.528.274,9.146.494,,,
110,2.01.02.03,Carteira de Livre Movimentação,1.138.943,7.778.852,8.529.982,,,
111,2.01.03,Recursos de Aceites e Emissão de Títulos,44.771.208,34.294.825,29.557.231,,,
112,2.01.03.01,"Recursos de Letras Imobiliárias, Hipotecárias, de Crédito e Similiares",41.251.342,28.001.194,25.766.893,,,
113,2.01.03.02,Obrigações por Titulos e Valores Mobiliários no Exterior,3.257.665,6.293.631,3.790.338,,,
114,2.01.03.03,Certificados de Operações Estruturadas,262.201,0,0,,,
115,2.01.04,Relações Interfinanceiras,13.850,63.719,18.525,,,
116,2.01.04.01,Recebimentos e Pagamentos a Liquidar,,,,,,
117,2.01.04.02,Correspondentes,13.850,63.719,18.525,,,
118,2.01.05,Relações Interdependências,2.677.812,2.770.890,2.002.049,,,
119,2.01.05.01,Recursos em Trânsito de Terceiros,2.676.975,2.770.890,2.000.676,,,
120,2.01.05.02,Transferências Internas de Recursos,837,0,1.373,,,
121,2.01.06,Obrigações por Empréstimos,22.662.203,16.683.035,14.748.478,,,
122,2.01.06.01,Empréstimos no País Outras Instituições,22.965,48.630,48.934,,,
123,2.01.06.02,Empréstimos no Exterior,22.639.238,16.634.405,14.699.544,,,
124,2.01.07,Obrigações por Repasse do País,5.260.379,3.592.102,3.793.910,,,
125,2.01.07.01,Tesouro Nacional,233,626,247,,,
126,2.01.07.02,Banco Nacional de Desenvolvimento Econômico e Social (BNDES),2.751.927,1.499.758,2.124.206,,,
127,2.01.07.03,Caixa Econômica Federal (CEF),4.686,2.914,2.581,,,
128,2.01.07.04,Agência Especial de Financiamento Industrial (FINAME),2.287.719,1.975.774,1.483.052,,,
129,2.01.07.05,Outras Instituições,215.814,113.030,183.824,,,
130,2.01.08,Obrigações por Repasse do Exterior,0,19.191,20.548,,,
131,2.01.09,Outras Obrigações,113.860.556,73.886.746,71.966.643,,,
132,2.01.09.01,Instrumentos Financeiros Derivativos,3.767.826,2.068.878,1.763.114,,,
133,2.01.09.02,Cobrança e Arrecadação de Tributos e Assemelhados,69.410,51.239,81.082,,,
134,2.01.09.03,Carteira de Câmbio,79.617.514,42.926.601,36.246.517,,,
135,2.01.09.04,Sociais e Estatutárias,1.021.756,1.707.723,1.427.504,,,
136,2.01.09.05,Fiscais e Previdenciárias,1.072.012,922.926,9.093.831,,,
137,2.01.09.06,Negociação e Intermediação de Valores,870.772,659.005,564.848,,,
138,2.01.09.07,Dívidas Subordinadas,199.123,2.370.023,3.727.745,,,
139,2.01.09.08,Instrumentos de Dívida Elegíveis a Capital,148.298,0,0,,,
140,2.01.09.09,Diversas,27.093.845,23.180.351,19.062.002,,,
141,2.02,Passivo Exigível a Longo Prazo,167.863.855,142.768.904,132.304.427,,,
142,2.02.01,Depósitos,51.405.411,50.904.700,51.339.151,,,
143,2.02.01.01,Depósitos Interfinanceiros,359.232,30.339,999.882,,,
144,2.02.01.02,Depósitos a Prazo,51.046.179,50.874.361,50.339.269,,,
145,2.02.02,Captações no Mercado Aberto,41.115.308,25.010.361,27.468.352,,,
146,2.02.02.01,Carteira Própria,31.057.727,25.010.361,27.468.352,,,
147,2.02.02.02,Carteira de Livre Movimentação,10.057.581,0,0,,,
148,2.02.03,Recursos de Aceites e Emissão de Títulos,25.859.065,30.856.381,24.306.708,,,
149,2.02.03.01,"Recursos de Letras Imobiliárias, Hipotecárias, de Crédito e Similiares",17.319.206,18.980.292,12.798.608,,,
150,2.02.03.02,Obrigações por Titulos e Valores Mobiliários no Exterior,8.537.959,11.876.089,11.508.100,,,
151,2.02.03.03,Certificados de Operações Estruturadas,1.900,0,0,,,
152,2.02.04,Relações Interfinanceiras,,,,,,
153,2.02.04.01,Relações Interfinanceiras,,,,,,
154,2.02.05,Relações Interdependências,,,,,,
155,2.02.05.01,Relações Interdependências,,,,,,
156,2.02.06,Obrigações por Empréstimos,1.570.206,1.732.185,1.252.900,,,
157,2.02.06.01,Empréstimos no País - Outras Instituições,4.125,26.313,73.350,,,
158,2.02.06.02,Empréstimos no Exterior,1.566.081,1.705.872,1.179.550,,,
159,2.02.07,Obrigações por Repasse do País,10.353.134,8.164.559,5.590.711,,,
160,2.02.07.01,Tesouro Nacional,418,241,836,,,
161,2.02.07.02,Banco Nacional de Desenvolvimento Econômico e Social (BNDES),4.732.009,4.348.219,3.065.388,,,
162,2.02.07.03,Caixa Econômica Federal (CEF),111.319,68.442,60.219,,,
163,2.02.07.04,Agência Especial de Financiamento Industrial (FINAME),5.500.089,3.747.657,2.456.539,,,
164,2.02.07.05,Outras Instituições,9.299,0,7.729,,,
165,2.02.08,Obrigações por Repasse do Exterior,0,0,20.216,,,
166,2.02.09,Outras Obrigações,37.560.731,26.100.718,22.326.389,,,
167,2.02.09.01,Instrumentos Financeiros Derivativos,4.704.079,3.789.610,3.347.425,,,
168,2.02.09.02,Carteira de Câmbio,679.901,507.024,152.049,,,
169,2.02.09.03,Fiscais e Previdenciárias,12.618.120,10.553.902,3.306.392,,,
170,2.02.09.04,Negociação e Intermediação de Valores,30.619,46.907,0,,,
171,2.02.09.05,Dívidas Subordinadas,7.094.953,6.536.121,8.191.406,,,
172,2.02.09.06,Instrumentos de Dívida Elegíveis a Capital,6.628.348,0,0,,,
173,2.02.09.07,Diversas,5.804.711,4.667.154,7.329.117,,,
174,2.03,Resultados de Exercícios Futuros,394.492,303.006,222.095,,,
175,2.03.01,Resultados de Exercícios Futuros,394.492,303.006,222.095,,,
176,2.05,Patrimônio Líquido,57.325.230,62.825.353,63.486.589,,,
177,2.05.01,Capital Social Realizado,57.000.000,62.828.201,62.828.201,,,
178,2.05.01.01,De Domiciliados no País,4.808.186,6.251.291,6.251.291,,,
179,2.05.01.02,De Domiciliados no Exterior,52.191.814,56.576.910,56.576.910,,,
180,2.05.02,Reservas de Capital,548.164,827.496,610.215,,,
181,2.05.03,Reservas de Reavaliação,,,,,,
182,2.05.03.01,Ativos Próprios,,,,,,
183,2.05.03.02,Controladas/Coligadas e Equiparadas,,,,,,
184,2.05.04,Reservas de Lucro,1.658.704,1.189.594,2.085.181,,,
185,2.05.04.01,Legal,1.489.139,1.381.494,1.300.216,,,
186,2.05.04.02,Estatutária,,,,,,
187,2.05.04.03,Para Contingências,,,,,,
188,2.05.04.04,De Lucros a Realizar,,,,,,
189,2.05.04.05,Retenção de Lucros,,,,,,
190,2.05.04.06,Especial p/ Dividendos Não Distribuídos,,,,,,
191,2.05.04.07,Outras Reservas de Lucro,169.565,-191.900,784.965,,,
192,2.05.04.07.01,Reserva para Equalização de Dividendos,615.066,99.807,955.527,,,
193,2.05.04.07.02,(-) Ações em Tesouraria,-445.501,-291.707,-170.562,,,
194,2.05.05,Ajustes de Avaliação Patrimonial,-1.881.638,-2.019.938,-2.037.008,,,
195,2.05.05.01,Ajustes de Títulos e Valores Mobiliários,-1.881.638,-2.019.938,-2.037.008,,,
196,2.05.05.02,Ajustes Acumulados de Conversão,,,,,,
197,2.05.05.03,Ajustes de Combinação de Negócios,,,,,,
198,2.05.06,Lucros/Prejuízos Acumulados,,,,,,
199,3.01,Receitas da Intermediação Financeira,,,,64.932.872,54.313.805,55.829.354
200,3.01.01,Operações de Crédito,,,,34.916.695,33.837.944,35.018.499
201,3.01.02,Operações de Arrendamento Mercantil,,,,0,2.985,17.744
202,3.01.03,Resultado de Operaçãoes com Títulos e Valores Mobiliários,,,,24.352.271,17.867.744,17.967.836
203,3.01.04,Resultado com Instrumentos Financeiros Derivativos,,,,721.273,466.825,-584.316
204,3.01.05,Resultado de Operações com Câmbio,,,,1.751.344,-212.568,400.911
205,3.01.06,Operações de Venda ou de Transferência de Ativos Financeiros,,,,22.096,56.758,46.248
206,3.01.07,Resultado das Aplicações Compulsórias,,,,3.169.193,2.294.117,2.962.432
207,3.02,Despesas da Intermediação Financeira,,,,-51.165.115,-41.847.784,-39.834.816
208,3.02.01,Operações de Captação no Mercado,,,,-37.053.215,-26.251.337,-25.321.870
209,3.02.02,Operações de Empréstimos e Repasses,,,,-3.438.217,-2.728.857,-1.440.627
210,3.02.03,Operações de Arrendamento Mercantil,,,,-1.258,0,0
211,3.02.04,Provisão para Créditos de Liquidação Duvidosa,,,,-10.672.425,-12.867.590,-13.072.319
212,3.03,Resultado Bruto Intermediação Financeira,,,,13.767.757,12.466.021,15.994.538
213,3.04,Outras Despesas/Receitas Operacionais,,,,-12.327.116,-13.315.711,-13.211.505
214,3.04.01,Receitas de Prestação de Serviços,,,,9.610.981,9.355.793,8.521.767
215,3.04.02,Despesas de Pessoal,,,,-5.962.770,-5.944.297,-5.981.757
216,3.04.03,Outras Despesas Administrativas,,,,-12.274.421,-12.212.311,-11.779.441
217,3.04.04,Despesas Tributárias,,,,-2.687.448,-2.467.983,-2.604.366
218,3.04.05,Outras Receitas Operacionais,,,,2.813.366,1.828.863,1.362.087
219,3.04.06,Outras Despesas Operacionais,,,,-5.117.969,-4.843.090,-4.300.818
220,3.04.07,Resultado da Equivalência Patrimonial,,,,1.291.145,967.314,1.571.023
221,3.05,Resultado Operacional,,,,1.440.641,-849.690,2.783.033
222,3.06,Resultado Não Operacional,,,,143.149,1.133.623,201.489
223,3.06.01,Receitas,,,,,,
224,3.06.02,Despesas,,,,,,
225,3.07,Resultado Antes Tributação/Participações,,,,1.583.790,283.933,2.984.522
226,3.08,Provisão para IR e Contribuição Social,,,,-591.295,-142.450,-166.412
227,3.08.01,Provisão para Imposto de Renda,,,,-392.599,-7.881,-95.878
228,3.08.02,Provisão para Contribuição Social,,,,-198.696,-134.569,-70.534
229,3.09,IR Diferido,,,,2.100.554,2.372.994,1.311.191
230,3.10,Participações/Contribuições Estatutárias,,,,-940.145,-888.919,-907.977
231,3.10.01,Participações,,,,-940.145,-888.919,-907.977
232,3.10.02,Contribuições,,,,,,
233,3.11,Reversão dos Juros sobre Capital Próprio,,,,,,
234,3.13,Lucro/Prejuízo do Período,,,,2.152.904,1.625.558,3.221.324
235,3.99,Lucro por Ação - (R$ / Ação),,,,028547,021492,000809
