,Conta,Descrição,31/12/2018,31/12/2017,31/12/2016,01/01/2018 a 31/12/2018,01/01/2017 a 31/12/2017,01/01/2016 a 31/12/2016
112,2.01.09.02,Carteira de Cambio,258,143,82,,,
113,2.01.09.03,Sociais e Estatutárias,54.686,23.913,24.413,,,
114,2.01.09.04,Fiscais e Previdenciárias,27.966,30.496,230.126,,,
115,2.01.09.05,Neg. Intermedição de Valores,0,0,52,,,
116,2.01.09.06,Fundos Financeiros e Desenvolvimento,6.735.904,5.108.783,3.265.636,,,
117,2.01.09.07,Provisão para Pagamentos a Efetuar,83.013,80.658,109.426,,,
118,2.01.09.08,Provisão para Passivos Contingentes,176.921,164.947,513.463,,,
119,2.01.09.09,Obrigações por Convênios Oficiais,5.023,4.012,99,,,
120,2.01.09.10,Obrigações por Aquisição de Bens e Direitos,54.613,70.075,59.081,,,
121,2.01.09.11,Cheques Administrativos,6.485,1.467,1.518,,,
122,2.01.09.12,Credores Diversos,39.258,57.997,58.126,,,
123,2.01.09.13,Obrigação prestação serv.e pagamentos,11,11,12,,,
124,2.01.09.14,Passivos Atuariais,120.479,76.734,88.950,,,
125,2.01.09.15,Instrumentos de Dívida Elegíveis a Capital,56.266,34.215,44.423,,,
126,2.01.09.16,Provisão para Garantias Financeiras Prestadas,292.484,417.944,0,,,
127,2.02,Passivo Exigível a Longo Prazo,5.298.672,5.057.353,4.518.087,,,
128,2.02.01,Depósitos,637.946,344.387,437.786,,,
129,2.02.01.01,Depósitos a Prazo,637.946,344.387,437.786,,,
130,2.02.01.02,Depósitos Interfinanceiros,,,,,,
131,2.02.02,Captações no Mercado Aberto,,,,,,
132,2.02.03,Recursos de Aceites e Emissão de Títulos,,,,,,
133,2.02.04,Relações Interfinanceiras,,,,,,
134,2.02.05,Relações Interdependências,,,,,,
135,2.02.06,Obrigações por Empréstimos,,,,,,
136,2.02.07,Obrigações por Repasse do País,650.241,648.742,633.365,,,
137,2.02.07.01,Tesouro Nacional,570,923,1.932,,,
138,2.02.07.02,BNDES,551.762,514.819,465.360,,,
139,2.02.07.03,CEF,,,,,,
140,2.02.07.04,Finame,97.389,132.115,164.804,,,
141,2.02.07.05,Finep,520,885,1.269,,,
142,2.02.08,Obrigações por Repasse do Exterior,,,,,,
143,2.02.09,Outras Obrigações,4.010.485,4.064.224,3.446.936,,,
144,2.02.09.01,Fiscais e Previdenciárias,20.950,197.168,7.163,,,
145,2.02.09.02,Fundos Financ. e de Desenvolvimento,190.853,175.286,194.455,,,
146,2.02.09.03,Passivos Atuariais,957.420,926.493,626.669,,,
147,2.02.09.04,Diversas,1.841.263,1.765.278,1.618.650,,,
148,2.02.09.05,Instrumentos de Dívida Elegíveis a Capital,999.999,999.999,999.999,,,
149,2.03,Resultados de Exercícios Futuros,,,,,,
150,2.05,Patrimônio Líquido,1.938.608,1.885.309,1.959.689,,,
151,2.05.01,Capital Social Realizado,1.623.252,1.623.252,1.623.252,,,
152,2.05.01.01,Capital,1.623.252,1.623.252,1.623.252,,,
153,2.05.01.02,Instrumento Elegível ao Capital Principal,,,,,,
154,2.05.02,Reservas de Capital,2.253,2.253,2.253,,,
155,2.05.03,Reservas de Reavaliação,21.922,22.730,23.539,,,
156,2.05.03.01,Ativos Próprios,21.922,22.730,23.539,,,
157,2.05.03.02,Controladas/Coligadas e Equiparadas,,,,,,
158,2.05.04,Reservas de Lucro,971.800,903.687,856.998,,,
159,2.05.04.01,Legal,129.685,124.231,121.006,,,
160,2.05.04.02,Estatutária,842.115,779.456,735.992,,,
161,2.05.04.03,Para Contingências,,,,,,
162,2.05.04.04,De Lucros a Realizar,,,,,,
163,2.05.04.05,Retenção de Lucros,,,,,,
164,2.05.04.06,Especial p/ Dividendos Não Distribuídos,,,,,,
165,2.05.04.07,Outras Reservas de Lucro,,,,,,
166,2.05.05,Ajustes de Avaliação Patrimonial,-680.619,-666.613,-546.353,,,
167,2.05.05.01,Ajustes de Títulos e Valores Mobiliários,,,,,,
168,2.05.05.02,Ajustes Acumulados de Conversão,,,,,,
169,2.05.05.03,Ajustes de Combinação de Negócios,,,,,,
170,2.05.06,Lucros/Prejuízos Acumulados,,,,,,
171,3.01,Receitas da Intermediação Financeira,,,,1.303.185,1.421.049,1.611.744
172,3.01.01,Operações de Crédito,,,,416.655,455.624,580.299
173,3.01.02,Res.Oper.Títulos e Valores Mobiliários,,,,881.085,958.941,1.035.673
174,3.01.03,Resultado com Instrumentos Financeiros Derivativos,,,,0,-2.671,-4.228
175,3.01.04,Resultado de Operações de Câmbio,,,,5.445,9.155,0
176,3.01.05,Resultado de Aplicações Compulsórias,,,,,,
177,3.02,Despesas da Intermediação Financeira,,,,-938.486,-962.018,-821.685
178,3.02.01,Operações de Captação no Mercado,,,,-208.500,-267.747,-318.321
179,3.02.02,Operações de Empréstimos e Repasses,,,,-591.607,-474.218,-366.223
180,3.02.03,Provisão para Operações de Crédito e Outros Créditos,,,,-138.379,-220.053,-134.467
181,3.02.04,Resultado de Operações de Câmbio,,,,0,0,-2.674
182,3.03,Resultado Bruto Intermediação Financeira,,,,364.699,459.031,790.059
183,3.04,Outras Despesas/Receitas Operacionais,,,,-91.688,-78.461,-364.062
184,3.04.01,Receitas de Prestação de Serviços,,,,752.085,701.314,723.994
185,3.04.02,Despesas de Pessoal,,,,-522.118,-543.022,-611.819
186,3.04.03,Outras Despesas Administrativas,,,,-290.374,-273.803,-267.286
187,3.04.04,Despesas Tributárias,,,,-99.953,-108.947,-112.559
188,3.04.05,Outras Receitas Operacionais,,,,968.726,921.556,774.156
189,3.04.06,Outras Despesas Operacionais,,,,-900.054,-775.559,-870.548
190,3.04.07,Resultado da Equivalência Patrimonial,,,,,,
191,3.05,Resultado Operacional,,,,273.011,380.570,425.997
192,3.06,Resultado Não Operacional,,,,948,18.391,9.282
193,3.06.01,Receitas,,,,1.517,19.128,10.416
194,3.06.02,Despesas,,,,-569,-737,-1.134
195,3.07,Resultado Antes Tributação/Participações,,,,273.959,398.961,435.279
196,3.08,Provisão para IR e Contribuição Social,,,,-145.021,-331.401,-350.127
197,3.09,IR Diferido,,,,-10.628,-688,50.251
198,3.10,Participações/Contribuições Estatutárias,,,,-9.232,-2.365,-4.721
199,3.10.01,Participações,,,,-9.232,-2.365,-4.721
200,3.10.01.01,Participações Estatutárias no Lucro,,,,-9.232,-2.365,-4.721
201,3.10.02,Contribuições,,,,,,
202,3.11,Reversão dos Juros sobre Capital Próprio,,,,,,
203,3.13,Lucro/Prejuízo do Período,,,,109.078,64.507,130.682
204,3.99,Lucro por Ação - (R$ / Ação),,,,367935,217593,440810
