,Conta,Descrição,31/12/2014,31/12/2013,31/12/2012,01/01/2014 a 31/12/2014,01/01/2013 a 31/12/2013,01/01/2012 a 31/12/2012
23,1.01.06.01,Setor Público,1.105.380,44.870,332.345,,,
24,1.01.06.02,Setor Privado,124.007.479,121.398.365,111.856.755,,,
25,1.01.06.03,Provisão para Operações de Crédito de Liquidação Duvidosa,-11.128.821,-9.936.705,-9.332.172,,,
26,1.01.07,Operações de Arrendamento Mercantil,-1.437,-6.688,-34.454,,,
27,1.01.07.02,Setor Privado,2.289,30.129,185.331,,,
28,1.01.07.03,Rendas a Apropriar de Arrendamento Mercantil,-2.289,-25.501,-168.296,,,
29,1.01.07.04,Provisão para Créditos de Arrendamento Mercantil de Liquidação Duvidosa,-1.437,-11.316,-51.489,,,
30,1.01.08,Outros Créditos,30.454.342,33.261.047,28.082.330,,,
31,1.01.08.01,Créditos por Avais e Fianças Honrados,38.498,10.554,10.013,,,
32,1.01.08.02,Carteira de Câmbio,11.774.294,13.707.498,11.556.711,,,
33,1.01.08.03,Rendas a Receber,3.025.085,4.820.053,1.839.680,,,
34,1.01.08.04,Negociação e Intermediação de Valores,491.657,511.886,3.349.725,,,
35,1.01.08.08,Diversos,15.390.219,14.424.786,11.546.461,,,
36,1.01.08.09,Provisão para Outros Créditos de Liquidação Duvidosa,-265.411,-213.730,-220.260,,,
37,1.01.09,Outros Valores e Bens,1.082.996,900.102,669.040,,,
38,1.01.09.03,Outros Valores e Bens,1.107.190,773.043,445.040,,,
39,1.01.09.04,Provisões para Desvalorizações,-331.667,-204.559,-134.927,,,
40,1.01.09.05,Despesas Antecipadas,307.473,331.618,358.927,,,
41,1.02,Ativo Realizável a Longo Prazo,249.649.679,231.839.345,192.488.122,,,
42,1.02.01,Aplicações Interfinanceiras de Liquidez,22.596.708,24.239.022,24.246.436,,,
43,1.02.01.02,Aplicações em Depósitos Interfinanceiros,22.596.708,24.239.022,24.246.436,,,
44,1.02.02,Títulos e Valores Mobiliários,73.880.618,75.165.118,56.029.974,,,
45,1.02.02.01,Carteira Própria,14.741.571,15.181.849,12.498.370,,,
46,1.02.02.02,Vinculados a Compromissos de Recompra,55.083.393,54.859.094,38.868.715,,,
47,1.02.02.03,Instrumentos Financeiros Derivativos,1.643.843,745.467,575.681,,,
48,1.02.02.04,Vinculados ao Banco Central,19.764,0,1.498.742,,,
49,1.02.02.05,Moedas de Privatização,6.426,6.898,7.402,,,
50,1.02.02.06,Vinculados à Prestação de Garantias,1.990.500,4.011.788,113.944,,,
51,1.02.02.07,Títulos Objeto de Operações Compromissadas com Livre Movimentação,395.121,360.022,2.467.120,,,
52,1.02.03,Relações Interfinanceiras,617.154,583.626,555.758,,,
53,1.02.03.05,SFH - Sistema Financeiro da Habitação,617.154,583.626,555.758,,,
54,1.02.04,Relações Interdependências,,,,,,
55,1.02.05,Operações de Crédito,128.748.287,112.469.332,93.696.372,,,
56,1.02.05.01,Setor Público,5.668.611,2.143.961,90.835,,,
57,1.02.05.02,Setor Privado,124.696.131,116.436.215,99.523.906,,,
58,1.02.05.03,Operações de Crédito Vinculadas a Cessão,4.911.791,0,0,,,
59,1.02.05.04,Provisão para Operações de Crédito de Liquidação Duvidosa,-6.528.246,-6.110.844,-5.918.369,,,
60,1.02.06,Operações de Arrendamento Mercantil,-494,-4.182,-17.331,,,
61,1.02.06.02,Setor Privado,1.613,4.469,40.148,,,
62,1.02.06.03,Rendas a Apropriar de Arrendamento Mercantil,-1.396,-6.215,-46.952,,,
63,1.02.06.04,Provisão para Créditos de Arrendamento Mercantil de Liquidação Duvidosa,-711,-2.436,-10.527,,,
64,1.02.07,Outros Créditos,23.636.587,19.257.714,17.857.631,,,
65,1.02.07.04,Negociação e Intermediação de Valores,398.032,170.018,240.503,,,
66,1.02.07.08,Diversos,23.249.673,19.097.451,17.623.621,,,
67,1.02.07.09,Provisão para Outros Créditos de Liquidação Duvidosa,-11.118,-9.755,-6.493,,,
68,1.02.08,Outros Valores e Bens,170.819,128.715,119.282,,,
69,1.02.08.05,Despesas Antecipadas,170.819,128.715,119.282,,,
70,1.03,Ativo Permanente,127.905.942,129.505.487,129.050.048,,,
71,1.03.01,Investimentos,120.511.163,120.708.066,118.435.766,,,
72,1.03.01.01,Dependências no Exterior,,,,,,
73,1.03.01.02,Participações em Controladas,120.506.649,120.703.552,118.431.074,,,
74,1.03.01.02.01,No País,118.795.143,118.609.843,116.706.585,,,
75,1.03.01.02.02,No Exterior,1.711.506,2.093.709,1.724.489,,,
76,1.03.01.03,Participações em Coligadas e Equiparadas,,,,,,
77,1.03.01.04,Outros Investimentos,47.863,47.863,48.092,,,
78,1.03.01.05,Provisão para Perdas,-43.349,-43.349,-43.400,,,
79,1.03.02,Imobilizado de Uso,2.705.169,2.614.224,2.741.812,,,
80,1.03.02.02,Imóveis de Uso,43.108,43.108,43.108,,,
81,1.03.02.03,Outras Imobilizações de Uso,6.579.881,6.641.695,6.514.019,,,
82,1.03.02.04,Depreciações Acumuladas,-3.917.820,-4.070.579,-3.815.315,,,
83,1.03.03,Imobilizado de Arrendamento,108.207,809.997,2.695.841,,,
84,1.03.03.01,Bens Arrendados,252.814,1.200.268,3.516.174,,,
85,1.03.03.02,Depreciações Acumuladas,-144.607,-390.271,-820.333,,,
86,1.03.04,Intangível,4.581.403,5.373.200,5.162.052,,,
87,1.03.04.01,Ativos Intangíveis,8.815.293,7.942.319,6.763.565,,,
88,1.03.04.02,Amortização Acumulada,-4.233.890,-2.569.119,-1.601.513,,,
89,1.03.05,Diferido,0,0,14.577,,,
90,1.03.05.01,Gastos de Organização e Expansão,1.337.767,1.339.063,1.343.659,,,
91,1.03.05.02,Amortização Acumulada,-1.337.767,-1.339.063,-1.329.082,,,
92,2,Passivo Total,978.703.169,882.083.756,844.401.756,,,
93,2.01,Passivo Circulante,662.024.658,584.931.445,587.099.723,,,
94,2.01.01,Depósitos,214.307.379,235.733.753,240.947.008,,,
95,2.01.01.01,Depósitos à Vista,32.939.201,40.822.199,38.513.332,,,
96,2.01.01.02,Depósitos de Poupança,92.154.815,80.717.805,69.041.721,,,
97,2.01.01.03,Depósitos Interfinanceiros,49.714.309,70.794.705,93.279.038,,,
98,2.01.01.04,Depósitos a Prazo,39.499.054,43.399.044,40.112.917,,,
99,2.01.02,Captações no Mercado Aberto,333.863.976,270.047.103,259.962.886,,,
100,2.01.02.01,Carteira Própria,120.644.942,132.572.824,121.596.151,,,
101,2.01.02.02,Carteira de Terceiros,211.980.288,131.947.623,124.830.204,,,
102,2.01.02.03,Carteira Livre Movimentação,1.238.746,5.526.656,13.536.531,,,
103,2.01.03,Recursos de Aceites e Emissão de Títulos,46.647.805,20.796.406,32.505.689,,,
104,2.01.03.03,"Recursos de Letras Imobiliárias, Hipotecárias, de Crédito e Similares",43.302.030,16.630.404,27.338.460,,,
105,2.01.03.05,Obrigações por Títulos e Valores Mobiliários no Exterior,3.182.337,4.166.002,5.167.229,,,
106,2.01.03.06,Certificados de Operações Estruturadas,163.438,0,0,,,
107,2.01.04,Relações Interfinanceiras,1.070.798,1.695.054,1.284.290,,,
108,2.01.04.03,Recebimentos e Pagamentos a Liquidar,20.797,31.144,336,,,
109,2.01.04.04,Correspondentes,1.050.001,1.663.910,1.283.954,,,
110,2.01.05,Relações Interdependências,4.890.607,5.166.862,4.273.738,,,
111,2.01.05.01,Recursos em Trânsito de Terceiros,4.883.932,5.166.862,4.273.738,,,
112,2.01.05.02,Transferências Internas de Recursos,6.675,0,0,,,
113,2.01.06,Obrigações por Empréstimos,12.157.260,12.970.899,6.858.570,,,
114,2.01.06.03,Empréstimos no Exterior,12.157.260,12.970.899,6.858.570,,,
115,2.01.07,Obrigações por Repasse do País,13.067.674,12.131.359,12.166.490,,,
116,2.01.07.01,Tesouro Nacional,151.096,23.735,102.688,,,
117,2.01.07.03,BNDES,4.056.723,3.726.424,5.080.812,,,
118,2.01.07.04,CEF,11.871,20.962,20.296,,,
119,2.01.07.05,FINAME,8.847.677,8.360.238,6.962.136,,,
120,2.01.07.06,Outras Instituições,307,0,558,,,
121,2.01.08,Obrigações por Repasse do Exterior,1.498.543,195.752,79.773,,,
122,2.01.09,Outras Obrigações,34.520.616,26.194.257,29.021.279,,,
123,2.01.09.01,Cobrança e Arrecadação de Tributos e Assemelhados,326.245,727.783,345.913,,,
124,2.01.09.02,Carteira de Câmbio,5.385.332,7.770.810,5.070.653,,,
125,2.01.09.03,Sociais e Estatutárias,3.068.579,2.436.232,2.466.920,,,
126,2.01.09.04,Fiscais e Previdenciárias,511.550,547.139,636.824,,,
127,2.01.09.05,Negociação e Intermediação de Valores,1.147.816,807.100,4.342.013,,,
128,2.01.09.08,Fundos Financeiros e de Desenvolvimento,971,1.034,1.880,,,
129,2.01.09.11,Dívidas Subordinadas,2.884.804,2.615.610,2.181.161,,,
130,2.01.09.12,Instrumentos Financeiros Derivativos,2.123.189,1.104.818,3.128.908,,,
131,2.01.09.14,Diversas,19.072.130,10.183.731,10.847.007,,,
132,2.02,Passivo Exigível a Longo Prazo,235.143.226,226.191.762,187.230.788,,,
133,2.02.01,Depósitos,91.549.846,94.046.919,68.895.580,,,
134,2.02.01.03,Depósitos Interfinanceiros,46.742.323,42.500.210,5.078.710,,,
135,2.02.01.04,Depósitos a Prazo,44.807.523,51.546.709,63.816.870,,,
136,2.02.02,Captações no Mercado Aberto,29.539.829,18.804.084,23.039.610,,,
137,2.02.02.01,Carteira Própria,29.539.829,18.804.084,23.039.610,,,
138,2.02.03,Recursos de Aceites e Emissão de Títulos,45.000.786,42.872.036,21.139.829,,,
139,2.02.03.03,"Recursos de Letras Imobiliárias, Hipotecárias, de Crédito e Similares",39.306.698,35.546.124,12.098.236,,,
140,2.02.03.05,Obrigações por Títulos e Valores Mobiliários no Exterior,5.597.480,7.325.912,9.041.593,,,
141,2.02.03.06,Certificados de Operações Estruturadas,96.608,0,0,,,
142,2.02.04,Relações Interfinanceiras,,,,,,
143,2.02.05,Relações Interdependências,,,,,,
144,2.02.06,Obrigações por Empréstimos,1.992.847,1.003.729,856.095,,,
145,2.02.06.03,Empréstimos no Exterior,1.992.847,1.003.729,856.095,,,
146,2.02.07,Obrigações por Repasse do País,29.082.393,28.346.023,23.569.836,,,
147,2.02.07.03,BNDES,8.216.720,8.606.309,7.377.168,,,
148,2.02.07.04,CEF,8.262,18.852,37.173,,,
149,2.02.07.05,FINAME,20.857.411,19.720.496,16.155.495,,,
150,2.02.07.06,Outras Instituições,0,366,0,,,
151,2.02.08,Obrigações por Repasse do Exterior,,,,,,
152,2.02.09,Outras Obrigações,37.977.525,41.118.971,49.729.838,,,
153,2.02.09.04,Fiscais e Previdenciárias,3.181.141,2.801.710,11.330.027,,,
154,2.02.09.11,Dívidas Subordinadas,32.959.551,33.303.104,32.709.733,,,
155,2.02.09.12,Instrumentos Financeiros Derivativos,1.160.372,695.341,865.476,,,
156,2.02.09.14,Diversas,676.461,4.318.816,4.824.602,,,
157,2.03,Resultados de Exercícios Futuros,27.035,20.747,23.786,,,
158,2.05,Patrimônio Líquido,81.508.250,70.939.802,70.047.459,,,
159,2.05.01,Capital Social Realizado,38.100.000,38.100.000,30.100.000,,,
160,2.05.01.01,De Domiciliados no País,37.622.363,37.622.329,29.722.998,,,
161,2.05.01.02,De Domiciliados no Exterior,477.637,477.671,377.002,,,
162,2.05.02,Reservas de Capital,11.441,11.441,11.441,,,
163,2.05.02.01,Ágio por Subscrição de Ações,11.441,11.441,11.441,,,
164,2.05.03,Reservas de Reavaliação,,,,,,
165,2.05.03.01,Ativos Próprios,,,,,,
166,2.05.03.02,Controladas/Coligadas e Equiparadas,,,,,,
167,2.05.04,Reservas de Lucro,43.888.120,33.882.804,34.021.476,,,
168,2.05.04.01,Legal,5.193.467,4.439.025,3.838.474,,,
169,2.05.04.02,Estatutária,38.992.668,29.712.872,30.380.303,,,
170,2.05.04.03,Para Contingências,,,,,,
171,2.05.04.04,De Lucros a Realizar,,,,,,
172,2.05.04.05,Retenção de Lucros,,,,,,
173,2.05.04.06,Especial p/ Dividendos Não Distribuídos,,,,,,
174,2.05.04.07,Outras Reservas de Lucro,-298.015,-269.093,-197.301,,,
175,2.05.04.07.03,Ações em Tesouraria,-298.015,-269.093,-197.301,,,
176,2.05.05,Ajustes de Avaliação Patrimonial,-491.311,-1.054.443,5.914.542,,,
177,2.05.05.01,Ajustes de Títulos e Valores Mobiliários,,,,,,
178,2.05.05.02,Ajustes Acumulados de Conversão,,,,,,
179,2.05.05.03,Ajustes de Combinação de Negócios,,,,,,
180,2.05.06,Lucros/Prejuízos Acumulados,,,,,,
181,3.01,Receitas da Intermediação Financeira,,,,94.339.700,76.983.113,78.684.684
182,3.01.01,Operações de Crédito,,,,44.099.316,38.992.691,37.254.522
183,3.01.02,Operações de Arrendamento Mercantil,,,,738.051,1.898.663,2.436.546
184,3.01.03,Resultado de Operações com Títulos e Valores Mobiliários,,,,45.489.043,32.989.820,37.444.793
185,3.01.04,Resultado com Instrumentos Financeiros Derivativos,,,,-1.510.187,-2.294.539,-3.074.496
186,3.01.05,Resultado de Operações de Câmbio,,,,1.293.744,2.083.820,726.500
187,3.01.06,Resultado das Aplicações Compulsórias,,,,4.248.402,3.119.251,3.834.373
188,3.01.08,Operações de Venda ou de Transferência de Ativos Financeiros,,,,-18.669,193.407,62.446
189,3.02,Despesas da Intermediação Financeira,,,,-84.845.758,-69.568.264,-63.237.308
190,3.02.01,Operações de Captações no Mercado,,,,-64.449.629,-49.651.854,-45.167.922
191,3.02.02,Operações de Empréstimos e Repasses,,,,-8.663.963,-8.186.388,-6.141.573
192,3.02.03,Operações de Arrendamento Mercantil,,,,-730.521,-1.873.463,-2.322.245
193,3.02.04,Provisão para Créditos de Liquidação Duvidosa,,,,-11.001.645,-9.856.559,-9.605.568
194,3.03,Resultado Bruto Intermediação Financeira,,,,9.493.942,7.414.849,15.447.376
195,3.04,Outras Despesas/Receitas Operacionais,,,,2.622.668,1.346.461,-5.657.560
196,3.04.01,Receitas de Prestação de Serviços,,,,10.704.071,9.771.037,8.664.937
197,3.04.02,Despesas de Pessoal,,,,-11.321.243,-10.220.523,-9.571.122
198,3.04.03,Outras Despesas Administrativas,,,,-11.848.544,-11.360.321,-10.568.826
199,3.04.04,Despesas Tributárias,,,,-1.881.680,-1.734.074,-1.922.846
200,3.04.05,Outras Receitas Operacionais,,,,1.326.319,2.925.254,1.051.399
201,3.04.06,Outras Despesas Operacionais,,,,-3.896.939,-3.473.754,-5.780.910
202,3.04.07,Resultado da Equivalência Patrimonial,,,,19.540.684,15.438.842,12.469.808
203,3.05,Resultado Operacional,,,,12.116.610,8.761.310,9.789.816
204,3.06,Resultado Não Operacional,,,,-264.258,-177.506,-105.418
205,3.06.01,Receitas,,,,102.789,138.030,216.790
206,3.06.02,Despesas,,,,-367.047,-315.536,-322.208
207,3.07,Resultado Antes Tributação/Participações,,,,11.852.352,8.583.804,9.684.398
208,3.08,Provisão para IR e Contribuição Social,,,,3.236.466,3.427.224,1.696.846
209,3.09,IR Diferido,,,,,,
210,3.10,Participações/Contribuições Estatutárias,,,,,,
211,3.10.01,Participações,,,,,,
212,3.10.02,Contribuições,,,,,,
213,3.11,Reversão dos Juros sobre Capital Próprio,,,,,,
214,3.13,Lucro/Prejuízo do Período,,,,15.088.818,12.011.028,11.381.244
215,3.99,Lucro por Ação - (R$ / Ação),,,,359652,286215,298143
