,Conta,Descrição,31/12/2013,31/12/2012,31/12/2011,01/01/2013 a 31/12/2013,01/01/2012 a 31/12/2012,01/01/2011 a 31/12/2011
66,1.02.07.09,Provisão para Outros Créditos de Liquidação Duvidosa,-9.755,-6.493,-1.555,,,
67,1.02.08,Outros Valores e Bens,128.715,119.282,133.478,,,
68,1.02.08.05,Despesas Antecipadas,128.715,119.282,133.478,,,
69,1.03,Ativo Permanente,129.505.487,129.050.048,106.445.823,,,
70,1.03.01,Investimentos,120.708.066,118.435.766,93.828.731,,,
71,1.03.01.01,Dependências no Exterior,,,,,,
72,1.03.01.02,Participações em Controladas,120.703.552,118.431.074,93.822.685,,,
73,1.03.01.02.01,No País,118.609.843,116.706.585,92.296.931,,,
74,1.03.01.02.02,No Exterior,2.093.709,1.724.489,1.525.754,,,
75,1.03.01.03,Participações em Coligadas e Equiparadas,,,,,,
76,1.03.01.04,Outros Investimentos,47.863,48.092,37.942,,,
77,1.03.01.05,Provisão para Perdas,-43.349,-43.400,-31.896,,,
78,1.03.02,Imobilizado de Uso,2.614.224,2.741.812,2.718.882,,,
79,1.03.02.02,Imóveis de Uso,43.108,43.108,35.172,,,
80,1.03.02.03,Outras Imobilizações de Uso,6.641.695,6.514.019,6.025.108,,,
81,1.03.02.04,Depreciações Acumuladas,-4.070.579,-3.815.315,-3.341.398,,,
82,1.03.03,Imobilizado de Arrendamento,809.997,2.695.841,5.218.700,,,
83,1.03.03.01,Bens Arrendados,1.200.268,3.516.174,6.521.883,,,
84,1.03.03.02,Depreciações Acumuladas,-390.271,-820.333,-1.303.183,,,
85,1.03.04,Intangível,5.373.200,5.162.052,4.623.544,,,
86,1.03.04.01,Ativos Intangíveis,7.942.319,6.763.565,5.678.911,,,
87,1.03.04.02,Amortização Acumulada,-2.569.119,-1.601.513,-1.055.367,,,
88,1.03.05,Diferido,0,14.577,55.966,,,
89,1.03.05.01,Gastos de Organização e Expansão,1.339.063,1.343.659,1.347.897,,,
90,1.03.05.02,Amortização Acumulada,-1.339.063,-1.329.082,-1.291.931,,,
91,2,Passivo Total,882.083.756,844.401.756,753.336.888,,,
92,2.01,Passivo Circulante,584.931.445,587.099.723,443.771.547,,,
93,2.01.01,Depósitos,235.733.753,240.947.008,192.634.475,,,
94,2.01.01.01,Depósitos à Vista,40.822.199,38.513.332,33.094.335,,,
95,2.01.01.02,Depósitos de Poupança,80.717.805,69.041.721,59.656.319,,,
96,2.01.01.03,Depósitos Interfinanceiros,70.794.705,93.279.038,61.445.840,,,
97,2.01.01.04,Depósitos a Prazo,43.399.044,40.112.917,38.437.981,,,
98,2.01.01.05,Outros Depósitos,,,,,,
99,2.01.02,Captações no Mercado Aberto,270.047.103,259.962.886,179.375.128,,,
100,2.01.02.01,Carteira Própria,132.572.824,121.596.151,110.822.424,,,
101,2.01.02.02,Carteira de Terceiros,131.947.623,124.830.204,57.751.033,,,
102,2.01.02.03,Carteira Livre Movimentação,5.526.656,13.536.531,10.801.671,,,
103,2.01.03,Recursos de Aceites e Emissão de Títulos,20.796.406,32.505.689,14.512.387,,,
104,2.01.03.03,"Recursos de Letras Imobiliárias, Hipotecárias, de Crédito e Similares",16.630.404,27.338.460,13.877.269,,,
105,2.01.03.05,Obrigações por Títulos e Valores Mobiliários no Exterior,4.166.002,5.167.229,635.118,,,
106,2.01.04,Relações Interfinanceiras,1.695.054,1.284.290,676.242,,,
107,2.01.04.03,Recebimentos e Pagamentos a Liquidar,31.144,336,7.443,,,
108,2.01.04.04,Correspondentes,1.663.910,1.283.954,668.799,,,
109,2.01.05,Relações Interdependências,5.166.862,4.273.738,3.927.024,,,
110,2.01.05.01,Recursos em Trânsito de Terceiros,5.166.862,4.273.738,3.927.024,,,
111,2.01.06,Obrigações por Empréstimos,12.970.899,6.858.570,15.394.961,,,
112,2.01.06.03,Empréstimos no Exterior,12.970.899,6.858.570,15.394.961,,,
113,2.01.07,Obrigações por Repasse do País,12.131.359,12.166.490,11.063.244,,,
114,2.01.07.01,Tesouro Nacional,23.735,102.688,56.455,,,
115,2.01.07.03,BNDES,3.726.424,5.080.812,4.430.487,,,
116,2.01.07.04,CEF,20.962,20.296,18.012,,,
117,2.01.07.05,FINAME,8.360.238,6.962.136,6.558.290,,,
118,2.01.07.06,Outras Instituições,0,558,0,,,
119,2.01.08,Obrigações por Repasse do Exterior,195.752,79.773,94.310,,,
120,2.01.09,Outras Obrigações,26.194.257,29.021.279,26.093.776,,,
121,2.01.09.01,Cobrança e Arrecadação de Tributos e Assemelhados,727.783,345.913,243.273,,,
122,2.01.09.02,Carteira de Câmbio,7.770.810,5.070.653,3.123.287,,,
123,2.01.09.03,Sociais e Estatutárias,2.436.232,2.466.920,2.334.191,,,
124,2.01.09.04,Fiscais e Previdenciárias,547.139,636.824,802.741,,,
125,2.01.09.05,Negociação e Intermediação de Valores,807.100,4.342.013,1.461.650,,,
126,2.01.09.08,Fundos Financeiros e de Desenvolvimento,1.034,1.880,295,,,
127,2.01.09.11,Dívidas Subordinadas,2.615.610,2.181.161,7.539.558,,,
128,2.01.09.12,Instrumentos Financeiros Derivativos,1.104.818,3.128.908,429.023,,,
129,2.01.09.14,Diversas,10.183.731,10.847.007,10.159.758,,,
130,2.02,Passivo Exigível a Longo Prazo,226.191.762,187.230.788,253.965.078,,,
131,2.02.01,Depósitos,94.046.919,68.895.580,124.887.079,,,
132,2.02.01.03,Depósitos Interfinanceiros,42.500.210,5.078.710,39.521.882,,,
133,2.02.01.04,Depósitos a Prazo,51.546.709,63.816.870,85.365.197,,,
134,2.02.02,Captações no Mercado Aberto,18.804.084,23.039.610,38.990.907,,,
135,2.02.02.01,Carteira Própria,18.804.084,23.039.610,38.990.907,,,
136,2.02.02.02,Carteira Livre Movimentação,,,,,,
137,2.02.03,Recursos de Aceites e Emissão de Títulos,42.872.036,21.139.829,29.095.104,,,
138,2.02.03.03,"Recursos de Letras Imobiliárias, Hipotecárias, de Crédito e Similares",35.546.124,12.098.236,21.316.400,,,
139,2.02.03.05,Obrigações por Títulos e Valores Mobiliários no Exterior,7.325.912,9.041.593,7.778.704,,,
140,2.02.04,Relações Interfinanceiras,,,,,,
141,2.02.05,Relações Interdependências,,,,,,
142,2.02.06,Obrigações por Empréstimos,1.003.729,856.095,1.515.158,,,
143,2.02.06.03,Empréstimos no Exterior,1.003.729,856.095,1.515.158,,,
144,2.02.07,Obrigações por Repasse do País,28.346.023,23.569.836,24.471.203,,,
145,2.02.07.03,BNDES,8.606.309,7.377.168,8.627.613,,,
146,2.02.07.04,CEF,18.852,37.173,50.633,,,
147,2.02.07.05,FINAME,19.720.496,16.155.495,15.792.354,,,
148,2.02.07.06,Outras Instituições,366,0,603,,,
149,2.02.08,Obrigações por Repasse do Exterior,,,,,,
150,2.02.09,Outras Obrigações,41.118.971,49.729.838,35.005.627,,,
151,2.02.09.04,Fiscais e Previdenciárias,2.801.710,11.330.027,9.287.927,,,
152,2.02.09.11,Dívidas Subordinadas,33.303.104,32.709.733,19.400.665,,,
153,2.02.09.12,Instrumentos Financeiros Derivativos,695.341,865.476,265.725,,,
154,2.02.09.14,Diversas,4.318.816,4.824.602,6.051.310,,,
155,2.03,Resultados de Exercícios Futuros,20.747,23.786,18.599,,,
156,2.05,Patrimônio Líquido,70.939.802,70.047.459,55.581.664,,,
157,2.05.01,Capital Social Realizado,38.100.000,30.100.000,30.100.000,,,
158,2.05.01.01,De Domiciliados no País,37.622.329,29.722.998,29.684.780,,,
159,2.05.01.02,De Domiciliados no Exterior,477.671,377.002,415.220,,,
160,2.05.02,Reservas de Capital,11.441,11.441,11.441,,,
161,2.05.02.01,Ágio por Subscrição de Ações,11.441,11.441,11.441,,,
162,2.05.02.02,Outros,,,,,,
163,2.05.03,Reservas de Reavaliação,,,,,,
164,2.05.03.01,Ativos Próprios,,,,,,
165,2.05.03.02,Controladas/Coligadas e Equiparadas,,,,,,
166,2.05.04,Reservas de Lucro,33.882.804,34.021.476,26.549.422,,,
167,2.05.04.01,Legal,4.439.025,3.838.474,3.269.412,,,
168,2.05.04.02,Estatutária,29.712.872,30.380.303,23.463.119,,,
169,2.05.04.03,Para Contingências,,,,,,
170,2.05.04.04,De Lucros a Realizar,,,,,,
171,2.05.04.05,Retenção de Lucros,,,,,,
172,2.05.04.06,Especial p/ Dividendos Não Distribuídos,,,,,,
173,2.05.04.07,Outras Reservas de Lucro,-269.093,-197.301,-183.109,,,
174,2.05.04.07.03,Ações em Tesouraria,-269.093,-197.301,-183.109,,,
175,2.05.05,Ajustes de Avaliação Patrimonial,-1.054.443,5.914.542,-1.079.199,,,
176,2.05.05.01,Ajustes de Títulos e Valores Mobiliários,,,,,,
177,2.05.05.02,Ajustes Acumulados de Conversão,,,,,,
178,2.05.05.03,Ajustes de Combinação de Negócios,,,,,,
179,2.05.06,Lucros/Prejuízos Acumulados,,,,,,
180,3.01,Receitas da Intermediação Financeira,,,,76.983.113,78.684.684,80.446.592
181,3.01.01,Operações de Crédito,,,,38.992.691,37.254.522,35.142.545
182,3.01.02,Operações de Arrendamento Mercantil,,,,1.898.663,2.436.546,2.706.025
183,3.01.03,Resultado de Operações com Títulos e Valores Mobiliários,,,,32.989.820,37.444.793,35.502.074
184,3.01.04,Resultado com Instrumentos Financeiros Derivativos,,,,-2.294.539,-3.074.496,-266.545
185,3.01.05,Resultado de Operações de Câmbio,,,,2.083.820,726.500,1.212.877
186,3.01.06,Resultado das Aplicações Compulsórias,,,,3.119.251,3.834.373,6.140.612
187,3.01.08,Operações de Venda ou de Transferência de Ativos Financeiros,,,,193.407,62.446,9.004
188,3.02,Despesas da Intermediação Financeira,,,,-69.568.264,-63.237.308,-70.637.448
189,3.02.01,Operações de Captações no Mercado,,,,-49.651.854,-45.167.922,-52.691.387
190,3.02.02,Operações de Empréstimos e Repasses,,,,-8.186.388,-6.141.573,-6.822.674
191,3.02.03,Operações de Arrendamento Mercantil,,,,-1.873.463,-2.322.245,-2.426.160
192,3.02.04,Provisão para Créditos de Liquidação Duvidosa,,,,-9.856.559,-9.605.568,-8.697.227
193,3.03,Resultado Bruto Intermediação Financeira,,,,7.414.849,15.447.376,9.809.144
194,3.04,Outras Despesas/Receitas Operacionais,,,,1.346.461,-5.657.560,-607.267
195,3.04.01,Receitas de Prestação de Serviços,,,,9.771.037,8.664.937,7.655.658
196,3.04.02,Despesas de Pessoal,,,,-10.220.523,-9.571.122,-9.091.313
197,3.04.03,Outras Despesas Administrativas,,,,-11.360.321,-10.568.826,-9.743.616
198,3.04.04,Despesas Tributárias,,,,-1.734.074,-1.922.846,-1.528.553
199,3.04.05,Outras Receitas Operacionais,,,,2.925.254,1.051.399,4.376.653
200,3.04.06,Outras Despesas Operacionais,,,,-3.473.754,-5.780.910,-6.152.249
201,3.04.07,Resultado da Equivalência Patrimonial,,,,15.438.842,12.469.808,13.876.153
202,3.05,Resultado Operacional,,,,8.761.310,9.789.816,9.201.877
203,3.06,Resultado Não Operacional,,,,-177.506,-105.418,-50.700
204,3.06.01,Receitas,,,,-8.757,216.790,94.893
205,3.06.02,Despesas,,,,-168.749,-322.208,-145.593
206,3.07,Resultado Antes Tributação/Participações,,,,8.583.804,9.684.398,9.151.177
207,3.08,Provisão para IR e Contribuição Social,,,,3.427.224,1.696.846,1.877.089
208,3.09,IR Diferido,,,,,,
209,3.10,Participações/Contribuições Estatutárias,,,,,,
210,3.10.01,Participações,,,,,,
211,3.10.02,Contribuições,,,,,,
212,3.11,Reversão dos Juros sobre Capital Próprio,,,,,,
213,3.13,Lucro/Prejuízo do Período,,,,12.011.028,11.381.244,11.028.266
214,3.99,Lucro por Ação - (R$ / Ação),,,,286215,298143,288861
