,Conta,Descrição,31/12/2018,31/12/2017,31/12/2016,01/01/2018 a 31/12/2018,01/01/2017 a 31/12/2017,01/01/2016 a 31/12/2016
76,1.03,Ativo Permanente,30.896.503,27.402.426,26.807.262,,,
77,1.03.01,Investimentos,21.491.544,17.983.953,16.500.112,,,
78,1.03.01.01,Dependências no Exterior,,,,,,
79,1.03.01.02,Participações em Controladas,21.470.777,17.963.316,16.480.840,,,
80,1.03.01.02.01,No País,17.939.824,14.929.728,13.928.244,,,
81,1.03.01.02.02,No Exterior,3.530.953,3.033.588,2.552.596,,,
82,1.03.01.03,Participações em Coligadas e Equiparadas,,,,,,
83,1.03.01.04,Outros Investimentos,45.064,46.556,51.830,,,
84,1.03.01.05,Provisão para Perdas,-24.297,-25.919,-32.558,,,
85,1.03.02,Imobilizado de Uso,5.825.407,5.804.626,6.043.158,,,
86,1.03.02.01,Imóveis de Uso,2.470.204,2.496.780,2.538.788,,,
87,1.03.02.02,Outras Imobilizações de Uso,12.491.165,11.642.294,10.923.912,,,
88,1.03.02.03,(Depreciações Acumuladas),-9.135.962,-8.334.448,-7.419.542,,,
89,1.03.03,Imobilizado de Arrendamento,,,,,,
90,1.03.04,Intangível,3.579.552,3.613.847,4.263.992,,,
91,1.03.04.01,Ágio na Aquisição de Sociedades Controladas,26.419.016,26.419.016,26.120.037,,,
92,1.03.04.02,Outros Ativos Intangíveis,9.633.082,8.964.796,8.590.069,,,
93,1.03.04.03,(Amortizações Acumuladas),-32.472.546,-31.769.965,-30.446.114,,,
94,1.03.05,Diferido,,,,,,
95,2,Passivo Total,779.011.514,684.614.027,752.986.536,,,
96,2.01,Passivo Circulante,525.480.510,459.722.481,542.620.235,,,
97,2.01.01,Depósitos,199.067.946,166.797.454,158.705.975,,,
98,2.01.01.01,Depósitos à Vista,20.531.035,17.133.923,16.016.316,,,
99,2.01.01.02,Depósitos de Poupança,46.068.346,40.572.369,36.051.476,,,
100,2.01.01.03,Depósitos Interfinanceiros,6.208.067,24.698.773,62.843.599,,,
101,2.01.01.04,Depósitos a Prazo,126.260.498,84.392.389,43.794.584,,,
102,2.01.02,Captações no Mercado Aberto,105.464.821,110.346.900,132.400.766,,,
103,2.01.02.01,Carteira Própria,89.125.774,103.622.592,114.772.683,,,
104,2.01.02.02,Carteira de Terceiros,15.200.913,6.259.682,14.799.595,,,
105,2.01.02.03,Carteira de Livre Movimentação,1.138.134,464.626,2.828.488,,,
106,2.01.03,Recursos de Aceites e Emissão de Títulos,38.392.230,50.482.288,79.435.491,,,
107,2.01.03.01,"Recursos de Letras Imobiliárias, Hipotecárias, de Crédito e Similiares",33.309.287,48.167.503,70.650.037,,,
108,2.01.03.02,Obrigações por Titulos e Valores Mobiliários no Exterior,3.594.692,1.272.494,7.673.171,,,
109,2.01.03.03,Certificados de Operações Estruturadas,1.488.251,1.042.291,1.112.283,,,
110,2.01.04,Relações Interfinanceiras,50.347,60.378,43.995,,,
111,2.01.04.01,Correspondentes,50.347,60.378,43.995,,,
112,2.01.05,Relações Interdependências,3.465.767,4.274.512,3.886.513,,,
113,2.01.05.01,Recursos em Trânsito de Terceiros,3.390.759,4.273.771,3.886.121,,,
114,2.01.05.02,Transferências Internas de Recursos,75.008,741,392,,,
115,2.01.06,Obrigações por Empréstimos,31.997.566,33.061.035,29.839.343,,,
116,2.01.06.01,Empréstimos no País Outras Instituições,,,,,,
117,2.01.06.02,Empréstimos no Exterior,31.997.566,33.061.035,29.839.343,,,
118,2.01.07,Obrigações por Repasse do País,4.242.194,6.224.384,4.981.107,,,
119,2.01.07.01,Tesouro Nacional,,,,,,
120,2.01.07.02,Banco Nacional de Desenvolvimento Econômico e Social (BNDES),1.880.962,3.479.329,2.422.382,,,
121,2.01.07.03,Caixa Econômica Federal (CEF),52.523,3.632,4.023,,,
122,2.01.07.04,Agência Especial de Financiamento Industrial (FINAME),1.964.224,2.505.707,2.321.457,,,
123,2.01.07.05,Outras Instituições,344.485,235.716,233.245,,,
124,2.01.08,Obrigações por Repasse do Exterior,,,,,,
125,2.01.09,Outras Obrigações,142.799.639,88.475.530,133.327.045,,,
126,2.01.09.01,Instrumentos Financeiros Derivativos,3.161.676,5.797.638,8.442.552,,,
127,2.01.09.02,Cobrança e Arrecadação de Tributos e Assemelhados,113.263,139.321,136.701,,,
128,2.01.09.03,Carteira de Câmbio,98.835.635,48.664.949,84.631.442,,,
129,2.01.09.04,Sociais e Estatutárias,4.885.255,4.951.781,4.591.369,,,
130,2.01.09.05,Fiscais e Previdenciárias,1.370.300,1.555.596,1.891.028,,,
131,2.01.09.06,Negociação e Intermediação de Valores,833.498,83.848,971.989,,,
132,2.01.09.07,Dívidas Subordinadas,9.885.608,519.230,0,,,
133,2.01.09.08,Instrumentos de Dívida Elegíveis a Capital,0,114.104,114.104,,,
134,2.01.09.09,Diversas,23.714.404,26.649.063,32.547.860,,,
135,2.02,Passivo Exigível a Longo Prazo,188.036.778,165.044.386,152.246.637,,,
136,2.02.01,Depósitos,60.018.496,63.170.609,50.153.678,,,
137,2.02.01.01,Depósitos Interfinanceiros,371.457,3.014.560,2.253.495,,,
138,2.02.01.02,Depósitos a Prazo,59.647.039,60.156.049,47.900.183,,,
139,2.02.02,Captações no Mercado Aberto,31.485.359,32.360.542,39.162.956,,,
140,2.02.02.01,Carteira Própria,183.048,294.454,10.440.823,,,
141,2.02.02.02,Carteira de Livre Movimentação,31.302.311,32.066.088,28.722.133,,,
142,2.02.03,Recursos de Aceites e Emissão de Títulos,38.879.874,21.754.723,21.626.157,,,
143,2.02.03.01,"Recursos de Letras Imobiliárias, Hipotecárias, de Crédito e Similiares",36.799.955,20.086.361,21.453.818,,,
144,2.02.03.02,Obrigações por Titulos e Valores Mobiliários no Exterior,921.955,720.387,49.031,,,
145,2.02.03.03,Certificados de Operações Estruturadas,1.157.964,947.975,123.308,,,
146,2.02.04,Relações Interfinanceiras,,,,,,
147,2.02.05,Relações Interdependências,,,,,,
148,2.02.06,Obrigações por Empréstimos,2.308.035,1.381.924,1.638.173,,,
149,2.02.06.01,Empréstimos no País - Outras Instituições,0,476.876,0,,,
150,2.02.06.02,Empréstimos no Exterior,2.308.035,905.048,1.638.173,,,
151,2.02.07,Obrigações por Repasse do País,9.025.052,10.411.313,11.821.538,,,
152,2.02.07.01,Tesouro Nacional,,,,,,
153,2.02.07.02,Banco Nacional de Desenvolvimento Econômico e Social (BNDES),5.527.075,5.981.081,7.000.580,,,
154,2.02.07.03,Caixa Econômica Federal (CEF),77.152,86.621,95.720,,,
155,2.02.07.04,Agência Especial de Financiamento Industrial (FINAME),3.419.497,4.339.195,4.719.077,,,
156,2.02.07.05,Outras Instituições,1.328,4.416,6.161,,,
157,2.02.08,Obrigações por Repasse do Exterior,,,,,,
158,2.02.09,Outras Obrigações,46.319.962,35.965.275,27.844.135,,,
159,2.02.09.01,Instrumentos Financeiros Derivativos,7.522.291,4.610.657,5.185.103,,,
160,2.02.09.02,Carteira de Câmbio,1.509.828,6.652.981,2.121.659,,,
161,2.02.09.03,Fiscais e Previdenciárias,2.792.194,1.848.736,983.070,,,
162,2.02.09.04,Negociação e Intermediação de Valores,0,0,1.386,,,
163,2.02.09.05,Dívidas Subordinadas,0,0,466.246,,,
164,2.02.09.06,Instrumentos de Dívida Elegíveis a Capital,9.782.372,8.325.451,8.200.695,,,
165,2.02.09.07,Diversas,24.713.277,14.527.450,10.885.976,,,
166,2.03,Resultados de Exercícios Futuros,264.977,353.214,365.087,,,
167,2.03.01,Resultados de Exercícios Futuros,264.977,353.214,365.087,,,
168,2.05,Patrimônio Líquido,65.229.249,59.493.946,57.754.577,,,
169,2.05.01,Capital Social Realizado,57.000.000,57.000.000,57.000.000,,,
170,2.05.01.01,De Domiciliados no País,4.808.186,4.808.186,4.808.186,,,
171,2.05.01.02,De Domiciliados no Exterior,52.191.814,52.191.814,52.191.814,,,
172,2.05.02,Reservas de Capital,140.707,172.398,395.925,,,
173,2.05.03,Reservas de Reavaliação,,,,,,
174,2.05.03.01,Ativos Próprios,,,,,,
175,2.05.03.02,Controladas/Coligadas e Equiparadas,,,,,,
176,2.05.04,Reservas de Lucro,9.159.122,3.905.720,2.510.347,,,
177,2.05.04.01,Legal,3.113.605,2.505.285,2.114.456,,,
178,2.05.04.02,Estatutária,,,,,,
179,2.05.04.03,Para Contingências,,,,,,
180,2.05.04.04,De Lucros a Realizar,,,,,,
181,2.05.04.05,Retenção de Lucros,,,,,,
182,2.05.04.06,Especial p/ Dividendos Não Distribuídos,,,,,,
183,2.05.04.07,Outras Reservas de Lucro,6.045.517,1.400.435,395.891,,,
184,2.05.04.07.01,Reserva para Equalização de Dividendos,6.506.949,1.548.875,909.925,,,
185,2.05.04.07.02,(-) Ações em Tesouraria,-461.432,-148.440,-514.034,,,
186,2.05.05,Ajustes de Avaliação Patrimonial,-1.070.580,-1.584.172,-2.151.695,,,
187,2.05.05.01,Ajustes de Títulos e Valores Mobiliários,-1.070.580,-1.584.172,-2.151.695,,,
188,2.05.05.02,Ajustes Acumulados de Conversão,,,,,,
189,2.05.05.03,Ajustes de Combinação de Negócios,,,,,,
190,2.05.06,Lucros/Prejuízos Acumulados,,,,,,
191,3.01,Receitas da Intermediação Financeira,,,,68.777.587,73.926.572,90.968.893
192,3.01.01,Operações de Crédito,,,,40.573.166,36.958.966,31.641.657
193,3.01.02,Operações de Arrendamento Mercantil,,,,-6,0,0
194,3.01.03,Resultado de Operaçãoes com Títulos e Valores Mobiliários,,,,28.174.288,27.483.677,36.831.272
195,3.01.04,Resultado com Instrumentos Financeiros Derivativos,,,,-4.897.778,1.665.959,6.833.349
196,3.01.05,Resultado de Operações com Câmbio,,,,1.151.059,2.279.894,8.597.403
197,3.01.06,Operações de Venda ou de Transferência de Ativos Financeiros,,,,0,0,626
198,3.01.07,Resultado das Aplicações Compulsórias,,,,3.776.858,5.538.076,7.064.586
199,3.02,Despesas da Intermediação Financeira,,,,-49.875.167,-52.386.868,-67.657.273
200,3.02.01,Operações de Captação no Mercado,,,,-31.631.039,-39.994.951,-61.042.902
201,3.02.02,Operações de Empréstimos e Repasses,,,,-7.496.703,-2.256.706,5.002.138
202,3.02.03,Operações de Arrendamento Mercantil,,,,0,-68,-161
203,3.02.04,Provisão para Créditos de Liquidação Duvidosa,,,,-10.605.611,-10.135.143,-11.616.348
204,3.02.05,Operações de Venda ou de Transferência de Ativos Financeiros,,,,-141.814,0,0
205,3.03,Resultado Bruto Intermediação Financeira,,,,18.902.420,21.539.704,23.311.620
206,3.04,Outras Despesas/Receitas Operacionais,,,,-6.456.849,-10.070.891,-10.249.408
207,3.04.01,Receitas de Prestação de Serviços,,,,13.522.010,12.261.328,11.308.504
208,3.04.02,Despesas de Pessoal,,,,-6.960.989,-6.989.522,-6.882.891
209,3.04.03,Outras Despesas Administrativas,,,,-9.627.874,-10.153.832,-9.742.549
210,3.04.04,Despesas Tributárias,,,,-2.778.602,-2.774.709,-3.326.637
211,3.04.05,Outras Receitas Operacionais,,,,5.336.158,3.485.641,3.438.806
212,3.04.06,Outras Despesas Operacionais,,,,-8.558.112,-7.976.789,-6.463.166
213,3.04.07,Resultado da Equivalência Patrimonial,,,,2.610.560,2.076.992,1.418.525
214,3.05,Resultado Operacional,,,,12.445.571,11.468.813,13.062.212
215,3.06,Resultado Não Operacional,,,,205.095,-139.032,-431.997
216,3.06.01,Receitas,,,,,,
217,3.06.02,Despesas,,,,,,
218,3.07,Resultado Antes Tributação/Participações,,,,12.650.666,11.329.781,12.630.215
219,3.08,Provisão para IR e Contribuição Social,,,,-505.438,-932.768,-599.689
220,3.08.01,Provisão para Imposto de Renda,,,,-313.687,-618.223,-234.779
221,3.08.02,Provisão para Contribuição Social,,,,-191.751,-314.545,-364.910
222,3.09,IR Diferido,,,,1.502.014,-1.017.370,-5.372.355
223,3.10,Participações/Contribuições Estatutárias,,,,-1.480.848,-1.383.771,-1.136.534
224,3.10.01,Participações,,,,-1.480.848,-1.383.771,-1.136.534
225,3.10.02,Contribuições,,,,,,
226,3.11,Reversão dos Juros sobre Capital Próprio,,,,,,
227,3.13,Lucro/Prejuízo do Período,,,,12.166.394,7.995.872,5.521.637
228,3.99,Lucro por Ação - (R$ / Ação),,,,162250,107000,074000
