,Conta,Descrição,31/12/2013,31/12/2012,31/12/2011,01/01/2013 a 31/12/2013,01/01/2012 a 31/12/2012,01/01/2011 a 31/12/2011
31,1.02.05.02,(Provisão para Operações de Crédito de Liquidação Duvidosa),-7.0,-4.0,-33.0,,,
32,1.02.06,Operações de Arrendamento Mercantil,,,,,,
33,1.02.07,Outros Créditos,10.525,10.408,8.706,,,
34,1.02.07.01,Créditos Tributários,2.483,2.39,2.4,,,
35,1.02.07.02,Devedores por Depósitos em Garantia,4.446000000000001,4.1930000000000005,4.016,,,
36,1.02.07.03,Pagamentos a Ressarcir,1.238,1.669,2.29,,,
37,1.02.07.04,Títulos e Créditos a Receber,2.358,2.156,0.0,,,
38,1.02.08,Outros Valores e Bens,,,,,,
39,1.03,Ativo Permanente,0.0,0.0,2.0,,,
40,1.03.01,Investimentos,0.0,0.0,2.0,,,
41,1.03.01.01,Dependências no Exterior,,,,,,
42,1.03.01.02,Participações em Controladas,,,,,,
43,1.03.01.03,Participações em Coligadas e Equiparadas,,,,,,
44,1.03.01.04,Outros Investimentos,0.0,0.0,16.0,,,
45,1.03.01.05,Provisão para Perdas,0.0,0.0,-14.0,,,
46,1.03.02,Imobilizado de Uso,,,,,,
47,1.03.03,Imobilizado de Arrendamento,,,,,,
48,1.03.04,Intangível,,,,,,
49,1.03.05,Diferido,,,,,,
50,2,Passivo Total,101.368,248.56799999999998,628.89,,,
51,2.01,Passivo Circulante,24.353,129.286,321.81,,,
52,2.01.01,Depósitos,23.128,126.973,317.732,,,
53,2.01.01.01,Depósitos a Prazo,23.128,126.973,317.732,,,
54,2.01.02,Captações no Mercado Aberto,,,,,,
55,2.01.03,Recursos de Aceites e Emissão de Títulos,,,,,,
56,2.01.04,Relações Interfinanceiras,,,,,,
57,2.01.05,Relações Interdependências,,,,,,
58,2.01.06,Obrigações por Empréstimos,,,,,,
59,2.01.07,Obrigações por Repasse do País,,,,,,
60,2.01.08,Obrigações por Repasse do Exterior,,,,,,
61,2.01.09,Outras Obrigações,1.225,2.313,4.078,,,
62,2.01.09.01,Cobrança e Arrecadação de Tributos e Assemelhados,0.0,0.0,77.0,,,
63,2.01.09.02,Sociais e Estatutárias,958.0,1.146,1.194,,,
64,2.01.09.03,Fiscais e Previdenciárias,161.0,932.0,2.504,,,
65,2.01.09.04,Credores Diversos - no País,9.0,9.0,35.0,,,
66,2.01.09.05,Valores a Pagar à Sociedades Ligadas,97.0,220.0,268.0,,,
67,2.01.09.06,Provisão para Pagamentos a Efetuar,0.0,6.0,0.0,,,
68,2.02,Passivo Exigível a Longo Prazo,20.362000000000002,63.422,254.771,,,
69,2.02.01,Depósitos,16.374000000000002,59.662,250.93599999999998,,,
70,2.02.01.01,Depósitos a Prazo,16.374000000000002,59.662,250.93599999999998,,,
71,2.02.02,Captações no Mercado Aberto,,,,,,
72,2.02.03,Recursos de Aceites e Emissão de Títulos,,,,,,
73,2.02.04,Relações Interfinanceiras,,,,,,
74,2.02.05,Relações Interdependências,,,,,,
75,2.02.06,Obrigações por Empréstimos,,,,,,
76,2.02.07,Obrigações por Repasse do País,,,,,,
77,2.02.08,Obrigações por Repasse do Exterior,,,,,,
78,2.02.09,Outras Obrigações,3.988,3.76,3.835,,,
79,2.02.09.01,Fiscais e Previdenciárias,3.733,3.514,3.47,,,
80,2.02.09.02,Provisão para Outros Passivos,255.0,246.0,365.0,,,
81,2.03,Resultados de Exercícios Futuros,,,,,,
82,2.03.01,Resultados de Exercícios Futuros,,,,,,
83,2.05,Patrimônio Líquido,56.653,55.86,52.309,,,
84,2.05.01,Capital Social Realizado,29.203000000000003,27.378,25.552,,,
85,2.05.01.01,De Domiciliados no País,29.203000000000003,27.378,25.552,,,
86,2.05.02,Reservas de Capital,,,,,,
87,2.05.02.01,Outras Reservas de Capital,,,,,,
88,2.05.03,Reservas de Reavaliação,,,,,,
89,2.05.03.01,Ativos Próprios,,,,,,
90,2.05.03.02,Controladas/Coligadas e Equiparadas,,,,,,
91,2.05.04,Reservas de Lucro,27.45,28.482,26.756999999999998,,,
92,2.05.04.01,Legal,3.3760000000000003,3.27,2.998,,,
93,2.05.04.02,Estatutária,24.074,25.212,23.759,,,
94,2.05.04.02.01,Para Pagamento de Dividendos,3.27,3.1430000000000002,2.8169999999999997,,,
95,2.05.04.02.02,Para Aumento de Capital,20.804000000000002,22.069000000000003,20.941999999999997,,,
96,2.05.04.03,Para Contingências,,,,,,
97,2.05.04.04,De Lucros a Realizar,,,,,,
98,2.05.04.05,Retenção de Lucros,,,,,,
99,2.05.04.06,Especial p/ Dividendos Não Distribuídos,,,,,,
100,2.05.04.07,Outras Reservas de Lucro,,,,,,
101,2.05.04.07.01,Reservas Especiais de Lucro,,,,,,
102,2.05.05,Ajustes de Avaliação Patrimonial,,,,,,
103,2.05.05.01,Ajustes de Títulos e Valores Mobiliários,,,,,,
104,2.05.05.02,Ajustes Acumulados de Conversão,,,,,,
105,2.05.05.03,Ajustes de Combinação de Negócios,,,,,,
106,2.05.06,Lucros/Prejuízos Acumulados,,,,,,
107,3.01,Receitas da Intermediação Financeira,,,,13.517999999999999,46.646,116.512
108,3.01.01,Operações de Crédito,,,,4.376,17.829,21.686
109,3.01.02,Resultado de Operações com Títulos e Valores Mobiliários,,,,9.142000000000001,28.816999999999997,94.82600000000001
110,3.02,Despesas da Intermediação Financeira,,,,-7.204,-33.214,-102.57
111,3.02.01,Operações de Captação no Mercado,,,,-7.1370000000000005,-33.335,-102.542
112,3.02.02,Provisão para Operações de Créditos de Liquidação Duvidosa,,,,-67.0,121.0,-28.0
113,3.03,Resultado Bruto Intermediação Financeira,,,,6.314,13.432,13.942
114,3.04,Outras Despesas/Receitas Operacionais,,,,-3.7110000000000003,-5.706,-6.255
115,3.04.01,Receitas de Prestação de Serviços,,,,2.0,11.0,29.0
116,3.04.02,Despesas de Pessoal,,,,-356.0,-506.0,-590.0
117,3.04.03,Outras Despesas Administrativas,,,,-2.485,-4.295,-5.159
118,3.04.04,Despesas Tributárias,,,,-279.0,-553.0,-586.0
119,3.04.05,Outras Receitas Operacionais,,,,461.0,545.0,547.0
120,3.04.05.01,Recuperação de Encargos e Despesas,,,,,,
121,3.04.05.02,Reversão de Provisões Operacionais,,,,3.0,89.0,1.0
122,3.04.05.03,Variações Monetárias Ativas,,,,329.0,331.0,263.0
123,3.04.05.04,Outras Receitas,,,,129.0,125.0,283.0
124,3.04.06,Outras Despesas Operacionais,,,,-1.054,-908.0,-496.0
125,3.04.06.01,Aprovisionamentos e Ajustes Patrimoniais,,,,-17.0,-754.0,-228.0
126,3.04.06.02,Descontos Concedidos,,,,0.0,-13.0,-212.0
127,3.04.06.03,Variações Monetárias Passivas,,,,-5.0,-1.0,0.0
128,3.04.06.04,Contratos de Gestão de Negócios,,,,,,
129,3.04.06.05,Despesas de Caráter Eventual,,,,-1.002,-129.0,-41.0
130,3.04.06.06,Outras Despesas,,,,-30.0,-11.0,-15.0
131,3.04.07,Resultado da Equivalência Patrimonial,,,,,,
132,3.05,Resultado Operacional,,,,2.603,7.726,7.687
133,3.06,Resultado Não Operacional,,,,0.0,-1.0,-16.0
134,3.06.01,Receitas,,,,0.0,0.0,1.0
135,3.06.02,Despesas,,,,0.0,-1.0,-17.0
136,3.07,Resultado Antes Tributação/Participações,,,,2.603,7.725,7.671
137,3.08,Provisão para IR e Contribuição Social,,,,-480.0,-2.294,-2.31
138,3.08.01,Provisão para Imposto de Renda,,,,-218.0,-745.0,-982.0
139,3.08.02,Provisão para Contribuição Social,,,,-213.0,-678.0,-1.0759999999999998
140,3.08.03,Ativo Fiscal Diferido,,,,-49.0,-871.0,-252.0
141,3.09,IR Diferido,,,,,,
142,3.10,Participações/Contribuições Estatutárias,,,,,,
143,3.10.01,Participações,,,,,,
144,3.10.02,Contribuições,,,,,,
145,3.11,Reversão dos Juros sobre Capital Próprio,,,,,,
146,3.13,Lucro/Prejuízo do Período,,,,2.123,5.431,5.361000000000001
147,3.99,Lucro por Ação - (R$ / Ação),,,,1163.0,2976.0,2937.0
