,Conta,Descrição,31/12/2010,31/12/2009,31/12/2008,01/01/2010 a 31/12/2010,01/01/2009 a 31/12/2009,01/01/2008 a 31/12/2008
99,2.01.01.02,Depósitos de Poupança,30.303.463,25.216.924,8.314.895,,,
100,2.01.01.03,Depósitos Interfinanceiros,28.203.487,8.277.599,4.268.278,,,
101,2.01.01.04,Depósitos a Prazo,25.427.580,33.401.967,21.342.541,,,
102,2.01.01.05,Outros Depósitos,432.660,550.565,378.308,,,
103,2.01.02,Captações no Mercado Aberto,52.982.982,29.368.895,16.290.597,,,
104,2.01.02.01,Carteira Própria,42.331.029,14.973.688,2.071.114,,,
105,2.01.02.02,Carteira de Terceiros,4.064.067,9.633.621,13.084.478,,,
106,2.01.02.03,Carteira de Livre Movimentação,6.587.886,4.761.586,1.135.005,,,
107,2.01.03,Recursos de Aceites e Emissão de Títulos,8.612.856,8.243.008,4.359.926,,,
108,2.01.03.01,Recursos de Letras Imob. Hip. Cred. Sim.,8.387.450,7.014.825,3.601.154,,,
109,2.01.03.02,Obrigações por TVM no Exterior,225.406,1.228.183,758.772,,,
110,2.01.04,Relações Interfinanceiras,9.253,41.105,181,,,
111,2.01.04.01,Recebimentos de Pagamentos a Liquidar,2.180,1.755,0,,,
112,2.01.04.02,Correspondentes,7.073,39.350,181,,,
113,2.01.05,Relações Interdependências,2.373.409,1.915.633,1.328.290,,,
114,2.01.05.01,Recursos em Trânsito de Terceiros,2.292.924,1.863.326,1.327.774,,,
115,2.01.05.02,Transferências Internas de Recursos,80.485,52.307,516,,,
116,2.01.06,Obrigações por Empréstimos,11.327.455,8.044.839,9.867.363,,,
117,2.01.06.01,Empréstimos no País Outras Instituições,290.665,240.113,184.583,,,
118,2.01.06.02,Empréstimos no Exterior,11.036.790,7.804.726,9.682.780,,,
119,2.01.07,Obrigações por Repasse do País,3.030.168,2.481.235,1.816.380,,,
120,2.01.07.01,Tesouro Nacional,80.638,27.252,0,,,
121,2.01.07.02,BNDES,928.818,705.108,880.030,,,
122,2.01.07.03,CEF,10.335,1.879,6.108,,,
123,2.01.07.04,FINAME,1.915.308,1.566.640,625.973,,,
124,2.01.07.05,Outras Instituições,95.069,180.356,304.269,,,
125,2.01.08,Obrigações por Repasse do Exterior,259.104,722.887,0,,,
126,2.01.09,Outras Obrigações,41.301.150,45.563.245,26.319.554,,,
127,2.01.09.01,Instrumentos Financeiros Derivativos,1.228.835,1.724.817,5.815.703,,,
128,2.01.09.02,Cobr. e Arrec. de Trib. e Assemelhados,120.822,99.548,31.804,,,
129,2.01.09.03,Carteira de Câmbio,18.138.328,28.749.034,13.066.728,,,
130,2.01.09.04,Sociais e Estatutárias,2.457.072,1.707.394,1.478.893,,,
131,2.01.09.05,Fiscais e Previdenciárias,6.100.124,1.877.219,184.085,,,
132,2.01.09.06,Negociação e Intermediação de Valores,247.484,119.602,1.276.502,,,
133,2.01.09.07,Dívidas Subordinadas,0,2.104,2.824,,,
134,2.01.09.08,Diversas,13.008.485,11.283.527,4.463.015,,,
135,2.02,Passivo Exigível a Longo Prazo,110.945.646,108.834.866,58.214.456,,,
136,2.02.01,Depósitos,52.044.649,64.509.271,19.113.026,,,
137,2.02.01.01,Depósitos Interfinanceiros,8.634.770,25.824.884,0,,,
138,2.02.01.02,Depósitos a Prazo,43.409.879,38.684.387,19.113.026,,,
139,2.02.02,Captações no Mercado Aberto,15.131.866,5.552.576,2.065.829,,,
140,2.02.02.01,Carteira Própria,15.131.866,5.552.576,2.065.829,,,
141,2.02.03,Recursos de Aceites e Emissão de Títulos,9.607.937,1.564.799,857.584,,,
142,2.02.03.01,Recursos Letra Imob Hip. e Cred Simil.,6.770.877,201.820,48.645,,,
143,2.02.03.02,Obrigações por TVM no Exterior,2.837.060,1.362.979,808.939,,,
144,2.02.04,Relações Interfinanceiras,,,,,,
145,2.02.04.01,Relações Interfinanceiras,,,,,,
146,2.02.05,Relações Interdependências,,,,,,
147,2.02.05.01,Relações Interdependências,,,,,,
148,2.02.06,Obrigações por Empréstimos,2.201.219,2.879.791,1.566.449,,,
149,2.02.06.01,Empréstimos no País - Outras Instituições,0,259.782,0,,,
150,2.02.06.02,Empréstimos no Exterior,2.201.219,2.620.009,1.566.449,,,
151,2.02.07,Obrigações por Repasse do País,8.811.543,5.933.049,2.451.194,,,
152,2.02.07.01,Tesouro Nacional,1.254,12.650,0,,,
153,2.02.07.02,BNDES,5.301.000,3.192.981,1.500.617,,,
154,2.02.07.03,CEF,1.528,2.765,7.704,,,
155,2.02.07.04,FINAME,3.459.206,2.718.029,939.954,,,
156,2.02.07.05,Outras Instituições,48.555,6.624,2.919,,,
157,2.02.08,Obrigações por Repasse do Exterior,812.754,1.141.202,0,,,
158,2.02.09,Outras Obrigações,22.335.678,27.254.178,32.160.374,,,
159,2.02.09.01,Instrumentos Financeiros Derivativos,3.522.498,2.687.097,2.632.890,,,
160,2.02.09.02,Carteira de Câmbio,86.417,767.690,15.588.163,,,
161,2.02.09.03,Fiscais e Previdenciárias,3.004.374,6.216.427,3.407.572,,,
162,2.02.09.04,Negociação e Intermediação de Valores,22,0,125,,,
163,2.02.09.05,Dívidas Subordinadas,9.695.105,11.304.786,5.526.905,,,
164,2.02.09.06,Diversas,6.027.262,6.278.178,5.004.719,,,
165,2.03,Resultados de Exercícios Futuros,178.150,145.556,94.015,,,
166,2.03.01,Resultados de Exercícios Futuros,178.150,145.556,94.015,,,
167,2.05,Patrimônio Líquido,64.876.985,64.527.446,48.793.885,,,
168,2.05.01,Capital Social Realizado,62.828.201,62.806.071,47.152.201,,,
169,2.05.01.01,De Domiciliados no País,6.251.291,6.249.089,1.008.603,,,
170,2.05.01.02,De Domiciliados no Exterior,56.576.910,56.556.982,46.143.598,,,
171,2.05.02,Reservas de Capital,529.136,726.566,922.130,,,
172,2.05.03,Reservas de Reavaliação,,,,,,
173,2.05.03.01,Ativos Próprios,,,,,,
174,2.05.03.02,Controladas/Coligadas e Equiparadas,,,,,,
175,2.05.04,Reservas de Lucro,1.236.150,919.467,693.275,,,
176,2.05.04.01,Legal,962.310,769.476,679.416,,,
177,2.05.04.02,Estatutária,,,,,,
178,2.05.04.03,Para Contingências,,,,,,
179,2.05.04.04,De Lucros a Realizar,,,,,,
180,2.05.04.05,Retenção de Lucros,,,,,,
181,2.05.04.06,Especial p/ Dividendos Não Distribuídos,,,,,,
182,2.05.04.07,Outras Reservas de Lucro,273.840,149.991,13.859,,,
183,2.05.04.07.01,Reserva para Equalização de Dividendos,273.840,149.991,13.859,,,
184,2.05.05,Ajustes de Avaliação Patrimonial,283.498,75.342,26.279,,,
185,2.05.05.01,Ajustes de Títulos e Valores Mobiliários,283.498,75.342,26.279,,,
186,2.05.05.02,Ajustes Acumulados de Conversão,,,,,,
187,2.05.05.03,Ajustes de Combinação de Negócios,,,,,,
188,2.05.06,Lucros/Prejuízos Acumulados,,,,,,
189,3.01,Receitas da Intermediação Financeira,,,,39.698.085,26.991.296,20.512.167
190,3.01.01,Operações de Crédito,,,,24.037.790,17.209.215,12.456.167
191,3.01.02,Operações de Arrend. Mercantil,,,,23.948,82.072,51.079
192,3.01.03,Resultado de Op. com Tít. e Valores Mobiliários,,,,12.387.485,7.919.911,6.526.486
193,3.01.04,Res. com Instr. Finan. Derivativos,,,,471.787,1.597.876,-67.657
194,3.01.05,Res. de Operações com Câmbio,,,,1.012.116,-72.234,1.081.246
195,3.01.06,Res. das Aplic. Compulsórias,,,,1.764.959,254.456,464.846
196,3.02,Despesas da Intermediação Financeira,,,,-25.715.946,-17.073.513,-16.043.535
197,3.02.01,Operações de Captação no Mercado,,,,-17.567.782,-11.948.168,-9.618.784
198,3.02.02,Operações de Empréstimos e Repasses,,,,-498.607,2.889.999,-3.621.777
199,3.02.03,Provisão p/ Créditos de Liq. Duvidosa,,,,-7.649.557,-8.015.344,-2.802.974
200,3.03,Resultado Bruto Intermediação Financeira,,,,13.982.139,9.917.783,4.468.632
201,3.04,Outras Despesas/Receitas Operacionais,,,,-9.370.522,-11.223.706,-3.139.684
202,3.04.01,Receitas de Prestação de Serviços,,,,6.887.519,5.450.806,3.714.375
203,3.04.02,Despesas de Pessoal,,,,-4.784.514,-3.868.995,-1.854.091
204,3.04.03,Outras Despesas Administrativas,,,,-9.739.410,-8.843.249,-3.720.339
205,3.04.04,Despesas Tributárias,,,,-2.084.281,-1.808.005,-793.960
206,3.04.05,Outras Receitas Operacionais,,,,1.671.698,1.305.380,795.661
207,3.04.06,Outras Despesas Operacionais,,,,-3.135.661,-5.619.918,-2.310.301
208,3.04.07,Resultado da Equivalência Patrimonial,,,,1.814.127,2.160.275,1.028.971
209,3.05,Resultado Operacional,,,,4.611.617,-1.305.923,1.328.948
210,3.06,Resultado Não Operacional,,,,400.899,3.786.049,-53.151
211,3.06.01,Receitas,,,,,,
212,3.06.02,Despesas,,,,,,
213,3.07,Resultado Antes Tributação/Participações,,,,5.012.516,2.480.126,1.275.797
214,3.08,Provisão para IR e Contribuição Social,,,,-384.436,-1.223.827,-797.744
215,3.08.01,Provisão para Imposto de Renda,,,,-207.113,-691.679,-442.177
216,3.08.02,Provisão para Contribuição Social,,,,-177.323,-532.148,-355.567
217,3.09,IR Diferido,,,,301.784,1.274.990,1.514.762
218,3.10,Participações/Contribuições Estatutárias,,,,-1.073.181,-730.097,-451.911
219,3.10.01,Participações,,,,-1.073.181,-730.097,-451.911
220,3.10.02,Contribuições,,,,,,
221,3.11,Reversão dos Juros sobre Capital Próprio,,,,,,
222,3.13,Lucro/Prejuízo do Período,,,,3.856.683,1.801.192,1.540.904
223,3.99,Lucro por Ação - (R$ / Ação),,,,000966,000453,000485
