,Conta,Descrição,31/12/2011,31/12/2010,30/11/2010,01/01/2011 a 31/12/2011,01/12/2010 a 31/12/2010,29/11/2010 a 30/11/2010
69,2.01.01.01,Depósitos á vista,97.461,46.282,41.741,,,
70,2.01.01.02,Depósitos interfinanceiros,2.695.399,804.224,549.825,,,
71,2.01.01.03,Depósitos a prazo,930.515,2.420.372,2.477.450,,,
72,2.01.02,Captações no Mercado Aberto,442.472,21.903,38.791,,,
73,2.01.02.01,Carteira própria,442.472,0,33.216,,,
74,2.01.02.02,Carteira de terceiro,0,21.903,5.575,,,
75,2.01.03,Recursos de Aceites e Emissão de Títulos,77.161,15.979,11.951,,,
76,2.01.03.01,"Recursos de letras imobiliárias, hipotecárias, de crédito e similares",66.711,0,0,,,
77,2.01.03.02,Obrigações por títulos e valores mobiliários no exterior,10.450,15.979,11.951,,,
78,2.01.04,Relações Interfinanceiras,325.226,1.594.853,1.532.816,,,
79,2.01.04.01,Recebimentos e pagamentos a liquidar,0,0,5.895,,,
80,2.01.04.02,Correspondentes no pais,325.226,1.594.853,1.526.921,,,
81,2.01.05,Relações Interdependências,3.809,522,1.048,,,
82,2.01.05.01,Recursos em trânsito de terceiros,3.809,522,1.048,,,
83,2.01.06,Obrigações por Empréstimos,,,,,,
84,2.01.07,Obrigações por Repasse do País,,,,,,
85,2.01.08,Obrigações por Repasse do Exterior,,,,,,
86,2.01.09,Outras Obrigações,1.393.079,1.450.787,1.230.295,,,
87,2.01.09.01,Cobrança e arrecadação de tributos e assemelhados,8.842,5.707,10.579,,,
88,2.01.09.02,Sociais e Estatutárias,646.472,5.183,205.183,,,
89,2.01.09.03,Fiscais e previdenciárias,108.577,20.951,20.821,,,
90,2.01.09.04,Negociação e intermediação de valores,14.541,0,0,,,
91,2.01.09.05,Dividas subordinadas,23.896,24.657,17.084,,,
92,2.01.09.06,Diversas,590.146,1.141.030,742.128,,,
93,2.01.09.07,Instrumentos financeiros derivativos,605,253.259,234.500,,,
94,2.02,Passivo Exigível a Longo Prazo,4.647.141,5.007.638,4.943.699,,,
95,2.02.01,Depósitos,1.505.879,2.321.106,2.361.292,,,
96,2.02.01.01,Depósitos interfinanceiros,25.805,12.639,14.194,,,
97,2.02.01.02,Depósitos a prazo,1.480.074,2.308.467,2.347.098,,,
98,2.02.02,Captações no Mercado Aberto,121.370,114.530,66.130,,,
99,2.02.02.01,Carteira própria,121.370,114.530,66.130,,,
100,2.02.02.02,Carteira de terceiros,,,,,,
101,2.02.03,Recursos de Aceites e Emissão de Títulos,1.152.790,833.100,858.050,,,
102,2.02.03.01,"Recursos de letras imobiliárias, hipotecárias, de crédito e similares",237.891,0,0,,,
103,2.02.03.02,Obrigações por titulos e valores mobiliários no exterior,914.899,833.100,858.050,,,
104,2.02.04,Relações Interfinanceiras,,,,,,
105,2.02.04.01,Correspindentes mo pais,,,,,,
106,2.02.05,Relações Interdependências,,,,,,
107,2.02.06,Obrigações por Empréstimos,,,,,,
108,2.02.07,Obrigações por Repasse do País,,,,,,
109,2.02.08,Obrigações por Repasse do Exterior,,,,,,
110,2.02.09,Outras Obrigações,1.867.102,1.738.902,1.658.227,,,
111,2.02.09.01,Fiscais e previdenciárias,437.453,402.249,377.476,,,
112,2.02.09.02,Dividas subordinadas,937.900,1.041.375,1.072.562,,,
113,2.02.09.03,Diversas,470.465,95.624,85.134,,,
114,2.02.09.04,Instrumentos financeiros derivativos,21.284,199.654,123.055,,,
115,2.03,Resultados de Exercícios Futuros,339,3.545,0,,,
116,2.05,Patrimônio Líquido,1.398.350,197.017,339.256,,,
117,2.05.01,Capital Social Realizado,1.108.091,1.108.091,1.108.091,,,
118,2.05.01.01,De domiciliados no pais,1.020.586,1.020.428,1.006.996,,,
119,2.05.01.02,De domiciliados no exterior,87.505,87.663,101.095,,,
120,2.05.02,Reservas de Capital,172,172,172,,,
121,2.05.03,Reservas de Reavaliação,,,,,,
122,2.05.03.01,Ativos Próprios,,,,,,
123,2.05.03.02,Controladas/Coligadas e Equiparadas,,,,,,
124,2.05.04,Reservas de Lucro,290.121,0,483.570,,,
125,2.05.04.01,Legal,0,0,42.884,,,
126,2.05.04.02,Estatutária,0,0,440.686,,,
127,2.05.04.03,Para Contingências,,,,,,
128,2.05.04.04,De Lucros a Realizar,,,,,,
129,2.05.04.05,Retenção de Lucros,,,,,,
130,2.05.04.06,Especial p/ Dividendos Não Distribuídos,,,,,,
131,2.05.04.07,Outras Reservas de Lucro,,,,,,
132,2.05.05,Ajustes de Avaliação Patrimonial,-34,5,0,,,
133,2.05.05.01,Ajustes de Títulos e Valores Mobiliários,0,5,0,,,
134,2.05.05.02,Ajustes Acumulados de Conversão,,,,,,
135,2.05.05.03,Ajustes de Combinação de Negócios,,,,,,
136,2.05.06,Lucros/Prejuízos Acumulados,0,-911.251,-1.252.577,,,
137,3.01,Receitas da Intermediação Financeira,,,,2.551.314,33.723,0.0
138,3.01.01,Rendas de operações de crédito,,,,2.312.885,142.248,0.0
139,3.01.02,Resultado de operações com tvm,,,,85.550,36.492,0.0
140,3.01.03,Resultado c/instrumentos financeiros e derivativos,,,,149.056,-145.019,0.0
141,3.01.04,Resultado de operações de cambio,,,,3.823,2.0,0.0
142,3.02,Despesas da Intermediação Financeira,,,,-1.907.907,-39.389,0.0
143,3.02.01,Operações de captação no mercado,,,,-1.047.391,-20.919,0.0
144,3.02.02,Resultado c/instrumentos financeiros e derivativos,,,,,,
145,3.02.03,Operações de empréstimos e repasses,,,,-44,-5.0,0.0
146,3.02.04,(Provisão p/créditos de liq. duvidosa),,,,-860.472,-18.465,0.0
147,3.03,Resultado Bruto Intermediação Financeira,,,,643.407,-5.666,0.0
148,3.04,Outras Despesas/Receitas Operacionais,,,,-1.132.720,-142.784,0.0
149,3.04.01,Receitas de Prestação de Serviços,,,,319.533,1.114,0.0
150,3.04.02,Despesas de Pessoal,,,,-74.754,-2.5180000000000002,0.0
151,3.04.03,Outras Despesas Administrativas,,,,-1.222.106,-123.723,0.0
152,3.04.04,Despesas Tributárias,,,,-112.024,-22.345,0.0
153,3.04.05,Outras Receitas Operacionais,,,,243.122,24.735,0.0
154,3.04.05.01,Rendas de tarifas bancárias,,,,0,20.671,0.0
155,3.04.05.02,Outras receitas operacionais,,,,243.122,4.064,0.0
156,3.04.06,Outras Despesas Operacionais,,,,-321.534,-11.075999999999999,0.0
157,3.04.07,Resultado da Equivalência Patrimonial,,,,35.043,-8.971,0.0
158,3.05,Resultado Operacional,,,,-489.313,-148.45,0.0
159,3.06,Resultado Não Operacional,,,,-100.046,-17.032,0.0
160,3.06.01,Receitas,,,,,,
161,3.06.02,Despesas,,,,,,
162,3.07,Resultado Antes Tributação/Participações,,,,-589.359,-165.482,0.0
163,3.08,Provisão para IR e Contribuição Social,,,,649.597,23.238000000000003,0.0
164,3.08.03,Ativo fiscal diferido,,,,661.926,23.464000000000002,0.0
165,3.08.04,Provisão para contribuição social,,,,-4.623,-85.0,0.0
166,3.08.05,Provisão para imposto de renda,,,,-7.706,-141.0,0.0
167,3.09,IR Diferido,,,,,,
168,3.10,Participações/Contribuições Estatutárias,,,,,,
169,3.10.01,Participações,,,,,,
170,3.10.02,Contribuições,,,,,,
171,3.11,Reversão dos Juros sobre Capital Próprio,,,,,,
172,3.13,Lucro/Prejuízo do Período,,,,60.238,-142.244,0.0
173,3.99,Lucro por Ação - (R$ / Ação),,,,025000,-58000.0,0.0
