,Conta,Descrição,31/12/2014,31/12/2013,31/12/2012,01/01/2014 a 31/12/2014,01/01/2013 a 31/12/2013,01/01/2012 a 31/12/2012
101,2.01.07,Obrigações por Repasse do País,96.874,92.993,93.808,,,
102,2.01.07.01,Tesouro Nacional,34.399,36.793,25.208,,,
103,2.01.07.02,BNDES,37.085,34.712,49.305,,,
104,2.01.07.03,CEF,,,,,,
105,2.01.07.04,Finame,25.301,21.488,19.295,,,
106,2.01.07.05,Finep,89,0,0,,,
107,2.01.08,Obrigações por Repasse do Exterior,,,,,,
108,2.01.09,Outras Obrigações,3.662.866,4.187.108,4.157.825,,,
109,2.01.09.01,Cobrança e Arrec.Trib. e Assemelhados,1.849,543,1.194,,,
110,2.01.09.02,Carteira de Cambio,232,204,314,,,
111,2.01.09.03,Sociais e Estatutárias,75.557,65.014,82.426,,,
112,2.01.09.04,Fiscais e Previdenciárias,114.551,43.328,47.753,,,
113,2.01.09.05,Neg. Intermedição de Valores,384,4,1,,,
114,2.01.09.06,Fundos Financeiros e Desenvolvimento,2.794.206,3.488.328,3.595.927,,,
115,2.01.09.07,Provisão para Pagamentos a Efetuar,69.680,67.751,63.411,,,
116,2.01.09.08,Provisão para Passivos Contingentes,384.296,333.727,283.736,,,
117,2.01.09.09,Obrigações por Convênios Oficiais,30.102,884,9.090,,,
118,2.01.09.10,Obrigações por Aquisição de Bens e Direitos,55.592,58.871,35.201,,,
119,2.01.09.11,Cheques Administrativos,11.109,7.582,10.315,,,
120,2.01.09.12,Credores Diversos,35.170,30.433,28.457,,,
121,2.01.09.13,Obrigação prestação serv.e pagamentos,11,11,0,,,
122,2.01.09.14,Passivos Atuariais,90.127,90.428,0,,,
123,2.01.09.15,Instrumentos de Dívida Elegíveis a Capital,,,,,,
124,2.02,Passivo Exigível a Longo Prazo,2.805.936,2.283.009,1.765.850,,,
125,2.02.01,Depósitos,384.032,168.186,156.647,,,
126,2.02.01.01,Depósitos a Prazo,384.032,168.186,156.647,,,
127,2.02.02,Captações no Mercado Aberto,,,,,,
128,2.02.03,Recursos de Aceites e Emissão de Títulos,,,,,,
129,2.02.04,Relações Interfinanceiras,,,,,,
130,2.02.05,Relações Interdependências,,,,,,
131,2.02.06,Obrigações por Empréstimos,,,,,,
132,2.02.07,Obrigações por Repasse do País,526.659,428.648,389.304,,,
133,2.02.07.01,Tesouro Nacional,9.026,9.537,16.631,,,
134,2.02.07.02,BNDES,339.816,282.176,258.603,,,
135,2.02.07.03,CEF,,,,,,
136,2.02.07.04,Finame,176.966,136.935,114.070,,,
137,2.02.07.05,Finep,851,0,0,,,
138,2.02.08,Obrigações por Repasse do Exterior,,,,,,
139,2.02.09,Outras Obrigações,1.895.245,1.686.175,1.219.899,,,
140,2.02.09.01,Fiscais e Previdenciárias,8.263,10.238,0,,,
141,2.02.09.02,Fundos Financ. e de Desenvolvimento,145.819,94.253,73.336,,,
142,2.02.09.03,Passivos Atuariais,442.988,373.450,0,,,
143,2.02.09.04,Diversas,1.277.276,1.208.234,1.146.563,,,
144,2.02.09.05,Instrumentos de Dívida Elegíveis a Capital,20.899,0,0,,,
145,2.03,Resultados de Exercícios Futuros,,,,,,
146,2.05,Patrimônio Líquido,2.693.712,1.624.994,1.982.964,,,
147,2.05.01,Capital Social Realizado,2.605.372,1.219.669,1.219.669,,,
148,2.05.01.01,Capital,1.623.252,1.219.669,1.219.669,,,
149,2.05.01.02,Instrumento Elegível ao Capital Principal,982.120,0,0,,,
150,2.05.02,Reservas de Capital,2.253,2.253,2.253,,,
151,2.05.03,Reservas de Reavaliação,25.230,26.174,29.759,,,
152,2.05.03.01,Ativos Próprios,25.230,26.174,29.759,,,
153,2.05.03.02,Controladas/Coligadas e Equiparadas,,,,,,
154,2.05.04,Reservas de Lucro,609.354,899.872,765.780,,,
155,2.05.04.01,Legal,102.024,92.708,83.582,,,
156,2.05.04.02,Estatutária,507.330,807.164,682.198,,,
157,2.05.04.03,Para Contingências,,,,,,
158,2.05.04.04,De Lucros a Realizar,,,,,,
159,2.05.04.05,Retenção de Lucros,,,,,,
160,2.05.04.06,Especial p/ Dividendos Não Distribuídos,,,,,,
161,2.05.04.07,Outras Reservas de Lucro,,,,,,
162,2.05.05,Ajustes de Avaliação Patrimonial,-548.497,-522.974,-33.754,,,
163,2.05.05.01,Ajustes de Títulos e Valores Mobiliários,,,,,,
164,2.05.05.02,Ajustes Acumulados de Conversão,,,,,,
165,2.05.05.03,Ajustes de Combinação de Negócios,,,,,,
166,2.05.06,Lucros/Prejuízos Acumulados,0,0,-743,,,
167,3.01,Receitas da Intermediação Financeira,,,,1.107.076,892.815,927.393
168,3.01.01,Operações de Crédito,,,,368.669,291.687,324.218
169,3.01.02,Res.Oper.Títulos e Valores Mobiliários,,,,728.729,598.663,580.691
170,3.01.03,Resultado com Instrumentos Financeiros Derivativos,,,,50,0.0,0.0
171,3.01.04,Resultado de Operações de Câmbio,,,,8.947,2.282,22.483
172,3.01.05,Resultado de Aplicações Compulsórias,,,,681,183.0,1.0
173,3.02,Despesas da Intermediação Financeira,,,,-683.825,-572.028,-558.703
174,3.02.01,Operações de Captação no Mercado,,,,-253.967,-169.19400000000002,-157.009
175,3.02.02,Operações de Empréstimos e Repasses,,,,-375.205,-325.188,-331.19
176,3.02.03,Provisão para Operações de Crédito e Outros Créditos,,,,-54.653,-77.646,-70.50399999999999
177,3.03,Resultado Bruto Intermediação Financeira,,,,423.251,320.78700000000003,368.69
178,3.04,Outras Despesas/Receitas Operacionais,,,,-132.393,-153.053,-68.518
179,3.04.01,Receitas de Prestação de Serviços,,,,573.278,515.5980000000001,498.832
180,3.04.02,Despesas de Pessoal,,,,-455.985,-421.58,-369.245
181,3.04.03,Outras Despesas Administrativas,,,,-250.743,-253.513,-246.667
182,3.04.04,Despesas Tributárias,,,,-78.044,-67.547,-63.808
183,3.04.05,Outras Receitas Operacionais,,,,576.496,660.633,415.98699999999997
184,3.04.06,Outras Despesas Operacionais,,,,-497.395,-586.644,-303.617
185,3.04.07,Resultado da Equivalência Patrimonial,,,,,,
186,3.05,Resultado Operacional,,,,290.858,167.734,300.172
187,3.06,Resultado Não Operacional,,,,7.493,3.4610000000000003,11.231
188,3.06.01,Receitas,,,,8.362,4.157,12.237
189,3.06.02,Despesas,,,,-869,-696.0,-1.006
190,3.07,Resultado Antes Tributação/Participações,,,,298.351,171.195,311.403
191,3.08,Provisão para IR e Contribuição Social,,,,-177.750,-106.014,-103.419
192,3.09,IR Diferido,,,,83.460,132.903,-22.061999999999998
193,3.10,Participações/Contribuições Estatutárias,,,,-17.742,-15.585999999999999,-15.616
194,3.10.01,Participações,,,,-17.742,-15.585999999999999,-15.616
195,3.10.01.01,Participações Estatutárias no Lucro,,,,-17.742,-15.585999999999999,-15.616
196,3.10.02,Contribuições,,,,,,
197,3.11,Reversão dos Juros sobre Capital Próprio,,,,,,
198,3.13,Lucro/Prejuízo do Período,,,,186.319,182.498,170.30599999999998
199,3.99,Lucro por Ação - (R$ / Ação),,,,006285,6156.0,5745.0
