,Conta,Descrição,31/12/2011,31/12/2010,31/12/2009,01/01/2011 a 31/12/2011,01/01/2010 a 31/12/2010,01/01/2009 a 31/12/2009
86,1.03.04.01,Ativos Intangíveis,5.678.911,3.476.907,2.074.200,,,
87,1.03.04.02,Amortização Acumulada,-1.055.367,-652.660,-271.688,,,
88,1.03.05,Diferido,55.966,136.332,261.881,,,
89,1.03.05.01,Gastos de Organização e Expansão,1.347.897,1.384.796,1.433.442,,,
90,1.03.05.02,Amortização Acumulada,-1.291.931,-1.248.464,-1.171.561,,,
91,2,Passivo Total,753.336.888,635.081.129,510.422.570,,,
92,2.01,Passivo Circulante,443.771.547,373.669.873,283.539.478,,,
93,2.01.01,Depósitos,192.634.475,172.871.501,148.431.480,,,
94,2.01.01.01,Depósitos à Vista,33.094.335,36.159.595,34.485.504,,,
95,2.01.01.02,Depósitos de Poupança,59.656.319,54.086.178,45.113.274,,,
96,2.01.01.03,Depósitos Interfinanceiros,61.445.840,47.073.972,44.270.375,,,
97,2.01.01.04,Depósitos a Prazo,38.437.981,34.489.659,23.578.675,,,
98,2.01.01.05,Outros Depósitos,0,1.062.097,983.652,,,
99,2.01.02,Captações no Mercado Aberto,179.375.128,150.532.380,95.981.471,,,
100,2.01.02.01,Carteira Própria,110.822.424,97.888.989,24.441.373,,,
101,2.01.02.02,Carteira de Terceiros,57.751.033,44.732.978,69.441.091,,,
102,2.01.02.03,Carteira Livre Movimentação,10.801.671,7.910.413,2.099.007,,,
103,2.01.03,Recursos de Aceites e Emissão de Títulos,14.512.387,4.191.825,3.370.464,,,
104,2.01.03.03,"Recursos de Letras Imobiliárias, Hipotecárias, de Crédito e Similares",13.877.269,3.646.915,2.457.601,,,
105,2.01.03.05,Obrigações por Títulos e Valores Mobiliários no Exterior,635.118,544.910,912.863,,,
106,2.01.04,Relações Interfinanceiras,676.242,25.732,22.968,,,
107,2.01.04.03,Recebimentos e Pagamentos a Liquidar,7.443,0,0,,,
108,2.01.04.04,Correspondentes,668.799,25.732,22.968,,,
109,2.01.05,Relações Interdependências,3.927.024,3.701.600,2.924.981,,,
110,2.01.05.01,Recursos em Trânsito de Terceiros,3.927.024,3.701.600,2.924.981,,,
111,2.01.06,Obrigações por Empréstimos,15.394.961,7.243.308,7.916.217,,,
112,2.01.06.03,Empréstimos no Exterior,15.394.961,7.243.308,7.916.217,,,
113,2.01.07,Obrigações por Repasse do País,11.063.244,9.158.356,6.296.076,,,
114,2.01.07.01,Tesouro Nacional,56.455,36.660,124.020,,,
115,2.01.07.03,BNDES,4.430.487,3.642.975,2.274.498,,,
116,2.01.07.04,CEF,18.012,45.918,16.436,,,
117,2.01.07.05,FINAME,6.558.290,5.432.803,3.881.122,,,
118,2.01.07.06,Outras Instituições,,,,,,
119,2.01.08,Obrigações por Repasse do Exterior,94.310,14.773,835,,,
120,2.01.09,Outras Obrigações,26.093.776,25.930.398,18.594.986,,,
121,2.01.09.01,Cobrança e Arrecadação de Tributos e Assemelhados,243.273,221.183,184.251,,,
122,2.01.09.02,Carteira de Câmbio,3.123.287,5.632.311,3.916.998,,,
123,2.01.09.03,Sociais e Estatutárias,2.334.191,2.138.566,1.644.387,,,
124,2.01.09.04,Fiscais e Previdenciárias,802.741,1.021.068,573.429,,,
125,2.01.09.05,Negociação e Intermediação de Valores,1.461.650,226.402,249.846,,,
126,2.01.09.08,Fundos Financeiros e de Desenvolvimento,295,270,438,,,
127,2.01.09.11,Dívidas Subordinadas,7.539.558,8.028.585,346.337,,,
128,2.01.09.12,Instrumentos Financeiros Derivativos,429.023,618.521,392.592,,,
129,2.01.09.14,Diversas,10.159.758,8.043.492,11.286.708,,,
130,2.02,Passivo Exigível a Longo Prazo,253.965.078,213.351.043,185.104.983,,,
131,2.02.01,Depósitos,124.887.079,112.109.910,103.542.670,,,
132,2.02.01.03,Depósitos Interfinanceiros,39.521.882,44.551.242,37.084.370,,,
133,2.02.01.04,Depósitos a Prazo,85.365.197,67.558.668,66.458.300,,,
134,2.02.02,Captações no Mercado Aberto,38.990.907,35.808.998,30.318.356,,,
135,2.02.02.01,Carteira Própria,38.990.907,35.793.809,30.318.356,,,
136,2.02.02.02,Carteira Livre Movimentação,0,15.189,0,,,
137,2.02.03,Recursos de Aceites e Emissão de Títulos,29.095.104,12.743.098,3.395.120,,,
138,2.02.03.03,"Recursos de Letras Imobiliárias, Hipotecárias, de Crédito e Similares",21.316.400,7.926.919,26.954,,,
139,2.02.03.05,Obrigações por Títulos e Valores Mobiliários no Exterior,7.778.704,4.816.179,3.368.166,,,
140,2.02.04,Relações Interfinanceiras,,,,,,
141,2.02.05,Relações Interdependências,,,,,,
142,2.02.06,Obrigações por Empréstimos,1.515.158,788.276,375.261,,,
143,2.02.06.03,Empréstimos no Exterior,1.515.158,788.276,375.261,,,
144,2.02.07,Obrigações por Repasse do País,24.471.203,20.660.736,12.515.453,,,
145,2.02.07.03,BNDES,8.627.613,8.116.358,5.864.982,,,
146,2.02.07.04,CEF,50.633,38.515,71.288,,,
147,2.02.07.05,FINAME,15.792.354,12.505.242,6.578.535,,,
148,2.02.07.06,Outras Instituições,603,621,648,,,
149,2.02.08,Obrigações por Repasse do Exterior,0,0,9.488,,,
150,2.02.09,Outras Obrigações,35.005.627,31.240.025,34.948.635,,,
151,2.02.09.04,Fiscais e Previdenciárias,9.287.927,6.675.934,5.280.310,,,
152,2.02.09.11,Dívidas Subordinadas,19.400.665,18.314.836,22.783.517,,,
153,2.02.09.12,Instrumentos Financeiros Derivativos,265.725,98.996,66.472,,,
154,2.02.09.14,Diversas,6.051.310,6.150.259,6.818.336,,,
155,2.03,Resultados de Exercícios Futuros,18.599,17.363,24.358,,,
156,2.05,Patrimônio Líquido,55.581.664,48.042.850,41.753.751,,,
157,2.05.01,Capital Social Realizado,30.100.000,28.500.000,26.500.000,,,
158,2.05.01.01,De Domiciliados no País,29.684.780,27.978.012,25.635.353,,,
159,2.05.01.02,De Domiciliados no Exterior,415.220,521.988,864.647,,,
160,2.05.02,Reservas de Capital,11.441,62.614,62.614,,,
161,2.05.02.01,Ágio por Subscrição de Ações,11.441,56.465,56.465,,,
162,2.05.02.02,Outros,0,6.149,6.149,,,
163,2.05.03,Reservas de Reavaliação,,,,,,
164,2.05.03.01,Ativos Próprios,,,,,,
165,2.05.03.02,Controladas/Coligadas e Equiparadas,,,,,,
166,2.05.04,Reservas de Lucro,26.549.422,19.471.937,14.833.796,,,
167,2.05.04.01,Legal,3.269.412,2.755.385,2.254.302,,,
168,2.05.04.02,Estatutária,23.463.119,16.726.601,12.768.368,,,
169,2.05.04.03,Para Contingências,,,,,,
170,2.05.04.04,De Lucros a Realizar,,,,,,
171,2.05.04.05,Retenção de Lucros,,,,,,
172,2.05.04.06,Especial p/ Dividendos Não Distribuídos,,,,,,
173,2.05.04.07,Outras Reservas de Lucro,-183.109,-10.049,-188.874,,,
174,2.05.04.07.03,Ações em Tesouraria,-183.109,-10.049,-188.874,,,
175,2.05.05,Ajustes de Avaliação Patrimonial,-1.079.199,8.299,357.341,,,
176,2.05.05.01,Ajustes de Títulos e Valores Mobiliários,,,,,,
177,2.05.05.02,Ajustes Acumulados de Conversão,,,,,,
178,2.05.05.03,Ajustes de Combinação de Negócios,,,,,,
179,2.05.06,Lucros/Prejuízos Acumulados,,,,,,
180,3.01,Receitas da Intermediação Financeira,,,,80.446.592,63.301.542,59.745.838
181,3.01.01,Operações de Crédito,,,,35.142.545,29.406.418,25.643.776
182,3.01.02,Operações de Arrendamento Mercantil,,,,2.706.025,4.124.871,3.940.005
183,3.01.03,Resultado de Operações com Títulos e Valores Mobiliários,,,,35.502.074,24.427.023,22.787.139
184,3.01.04,Resultado com Instrumentos Financeiros Derivativos,,,,-266.545,1.887.994,4.888.182
185,3.01.05,Resultado de Operações de Câmbio,,,,1.212.877,523.803,1.863.363
186,3.01.06,Resultado das Aplicações Compulsórias,,,,6.140.612,2.894.884,560.766
187,3.01.08,Operações de Venda ou de Transferência de Ativos Financeiros,,,,9.004,36.549,62.607
188,3.02,Despesas da Intermediação Financeira,,,,-70.637.448,-48.658.251,-45.863.989
189,3.02.01,Operações de Captações no Mercado,,,,-52.691.387,-37.147.359,-31.566.475
190,3.02.02,Operações de Empréstimos e Repasses,,,,-6.822.674,-976.016,-956.832
191,3.02.03,Operações de Arrendamento Mercantil,,,,-2.426.160,-3.438.324,-3.156.973
192,3.02.04,Provisão para Créditos de Liquidação Duvidosa,,,,-8.697.227,-7.096.552,-10.183.709
193,3.03,Resultado Bruto Intermediação Financeira,,,,9.809.144,14.643.291,13.881.849
194,3.04,Outras Despesas/Receitas Operacionais,,,,-607.267,-4.609.374,-5.913.055
195,3.04.01,Receitas de Prestação de Serviços,,,,7.655.658,6.920.486,6.187.960
196,3.04.02,Despesas de Pessoal,,,,-9.091.313,-7.098.547,-6.149.864
197,3.04.03,Outras Despesas Administrativas,,,,-9.743.616,-8.555.785,-7.493.622
198,3.04.04,Despesas Tributárias,,,,-1.528.553,-1.674.092,-1.686.352
199,3.04.05,Outras Receitas Operacionais,,,,4.376.653,870.353,1.527.076
200,3.04.06,Outras Despesas Operacionais,,,,-6.152.249,-3.072.775,-4.425.735
201,3.04.07,Resultado da Equivalência Patrimonial,,,,13.876.153,8.000.986,6.127.482
202,3.05,Resultado Operacional,,,,9.201.877,10.033.917,7.968.794
203,3.06,Resultado Não Operacional,,,,-50.700,-53.315,-69.042
204,3.06.01,Receitas,,,,94.893,148.969,74.025
205,3.06.02,Despesas,,,,-145.593,-202.284,-143.067
206,3.07,Resultado Antes Tributação/Participações,,,,9.151.177,9.980.602,7.899.752
207,3.08,Provisão para IR e Contribuição Social,,,,1.877.089,41.071,112.530
208,3.09,IR Diferido,,,,,,
209,3.10,Participações/Contribuições Estatutárias,,,,,,
210,3.10.01,Participações,,,,,,
211,3.10.02,Contribuições,,,,,,
212,3.11,Reversão dos Juros sobre Capital Próprio,,,,,,
213,3.13,Lucro/Prejuízo do Período,,,,11.028.266,10.021.673,8.012.282
214,3.99,Lucro por Ação - (R$ / Ação),,,,288861,266388,234240
