,Conta,Descrição,31/12/2013,31/12/2012,31/12/2011,01/01/2013 a 31/12/2013,01/01/2012 a 31/12/2012,01/01/2011 a 31/12/2011
170,3.02.03,Provisão para Operações de Crédito e Outros Créditos,,,,-77.646,-70.50399999999999,-77.95
171,3.03,Resultado Bruto Intermediação Financeira,,,,320.78700000000003,368.69,378.42400000000004
172,3.04,Outras Despesas/Receitas Operacionais,,,,-153.053,-68.518,-231.06900000000002
173,3.04.01,Receitas de Prestação de Serviços,,,,515.5980000000001,498.832,435.98
174,3.04.02,Despesas de Pessoal,,,,-421.58,-369.245,-331.01300000000003
175,3.04.03,Outras Despesas Administrativas,,,,-253.513,-246.667,-232.37900000000002
176,3.04.04,Despesas Tributárias,,,,-67.547,-63.808,-59.236000000000004
177,3.04.05,Outras Receitas Operacionais,,,,660.633,415.98699999999997,328.593
178,3.04.06,Outras Despesas Operacionais,,,,-586.644,-303.617,-373.014
179,3.04.07,Resultado da Equivalência Patrimonial,,,,,,
180,3.05,Resultado Operacional,,,,167.734,300.172,147.355
181,3.06,Resultado Não Operacional,,,,3.4610000000000003,11.231,5.892
182,3.06.01,Receitas,,,,4.157,12.237,13.22
183,3.06.02,Despesas,,,,-696.0,-1.006,-7.327999999999999
184,3.07,Resultado Antes Tributação/Participações,,,,171.195,311.403,153.247
185,3.08,Provisão para IR e Contribuição Social,,,,-106.014,-103.419,-73.168
186,3.09,IR Diferido,,,,132.903,-22.061999999999998,5.233
187,3.10,Participações/Contribuições Estatutárias,,,,-15.585999999999999,-15.616,-6.744
188,3.10.01,Participações,,,,-15.585999999999999,-15.616,-6.744
189,3.10.01.01,Participações Estatutárias no Lucro,,,,-15.585999999999999,-15.616,-6.744
190,3.10.02,Contribuições,,,,,,
191,3.11,Reversão dos Juros sobre Capital Próprio,,,,,,
192,3.13,Lucro/Prejuízo do Período,,,,182.498,170.30599999999998,78.568
193,3.99,Lucro por Ação - (R$ / Ação),,,,6156.0,5745.0,2650.0
