,Conta,Descrição,31/12/2011,31/12/2010,31/12/2009,01/01/2011 a 31/12/2011,01/01/2010 a 31/12/2010,01/01/2009 a 31/12/2009
26,1.01.08.05,Títulos e Créditos a Receber,10.256,4.010,23.353,,,
27,1.01.08.06,Pagamentos a Ressarcir,16.996,6.263,4.728,,,
28,1.01.08.07,Créditos Tributários - IR/CS,116.592,107.196,50.690,,,
29,1.01.08.08,Impostos e Contribuições a Compensar,214,26,20,,,
30,1.01.08.09,Diversos,21.491,2.232,10.897,,,
31,1.01.08.10,(Provisão para Outros Créditos),-4.996,-2.649,-24.819,,,
32,1.01.09,Outros Valores e Bens,2.986,3.020,2.998,,,
33,1.01.09.01,Outros Valores e Bens,1.338,1.362,1.406,,,
34,1.01.09.02,(Provisão para Desvalorização),-191,-213,-213,,,
35,1.01.09.03,Despesas Antecipadas,1.839,1.871,1.805,,,
36,1.02,Ativo Realizável a Longo Prazo,5.317.282,4.344.122,4.148.727,,,
37,1.02.01,Aplicações Interfinanceiras de Liquidez,,,,,,
38,1.02.02,Títulos e Valores Mobiliários,3.757.618,2.629.750,2.611.437,,,
39,1.02.02.01,Carteira Própria,3.745.406,2.628.594,2.610.913,,,
40,1.02.02.02,Vinculados a Compromissos de Recompra,,,,,,
41,1.02.02.03,Vinculados ao Banco Central,,,,,,
42,1.02.02.04,Vinculados a Prestação de Garantias,12.212,1.156,524,,,
43,1.02.03,Relações Interfinanceiras,12.569,12.570,12.570,,,
44,1.02.03.01,Créditos Vinculados - SFH,12.569,12.570,12.570,,,
45,1.02.04,Relações Interdependências,,,,,,
46,1.02.05,Operações de Crédito,898.924,984.352,780.438,,,
47,1.02.05.01,Operações de Crédito - Setor Público,313.505,325.085,193.000,,,
48,1.02.05.02,Operações de Crédito - Setor Privado,611.837,735.659,664.145,,,
49,1.02.05.03,(Provisão para Operações de Crédito),-26.418,-76.392,-76.707,,,
50,1.02.06,Operações de Arrendamento Mercantil,,,,,,
51,1.02.07,Outros Créditos,648.171,717.337,744.282,,,
52,1.02.07.01,Rendas a Receber,0,10.195,61.102,,,
53,1.02.07.02,Pagamentos a Ressarcir,0,20,6,,,
54,1.02.07.03,Créditos Tributários de IR/CS,464.605,468.767,497.337,,,
55,1.02.07.04,Devedores por Compra de Valores e Bens,5.051,902,2.046,,,
56,1.02.07.05,Devedores por Depósito em Garantia,0,25.072,21.480,,,
57,1.02.07.06,Titulos e Créditos a Receber,178.546,196.359,160.358,,,
58,1.02.07.07,Diversos,0,16.027,1.958,,,
59,1.02.07.08,(Provisão para Outros Créditos),-31,-5,-5,,,
60,1.02.08,Outros Valores e Bens,0,113,0,,,
61,1.02.08.01,Despesas Antecipadas,0,113,0,,,
62,1.03,Ativo Permanente,237.012,234.926,244.487,,,
63,1.03.01,Investimentos,267,267,267,,,
64,1.03.01.01,Dependências no Exterior,,,,,,
65,1.03.01.02,Participações em Controladas,,,,,,
66,1.03.01.03,Participações em Coligadas e Equiparadas,,,,,,
67,1.03.01.04,Outros Investimentos,1.625,1.625,1.626,,,
68,1.03.01.05,Provisão para Perdas,-1.358,-1.358,-1.359,,,
69,1.03.02,Imobilizado de Uso,115.911,114.692,119.147,,,
70,1.03.02.01,Imóveis de Uso,40.905,42.208,41.594,,,
71,1.03.02.02,Outras Imobilizações de Uso,129.614,113.393,107.393,,,
72,1.03.02.03,Reavaliações de Imóveis de Uso,48.270,53.910,54.176,,,
73,1.03.02.04,(Depreciações Acumuladas),-102.878,-94.819,-84.016,,,
74,1.03.03,Imobilizado de Arrendamento,,,,,,
75,1.03.04,Intangível,119.224,114.864,115.150,,,
76,1.03.04.01,Outros Ativos Intangíveis,153.565,138.107,0,,,
77,1.03.04.02,Amortizações Acumuladas,-34.341,-23.243,0,,,
78,1.03.05,Diferido,1.610,5.103,9.923,,,
79,1.03.05.01,Gastos de Organização e Expansão,41.073,41.187,41.187,,,
80,1.03.05.02,Amortizações Acumuladas,-39.463,-36.084,-31.264,,,
81,2,Passivo Total,9.871.604,8.461.956,7.805.744,,,
82,2.01,Passivo Circulante,6.398.977,5.090.063,4.734.453,,,
83,2.01.01,Depósitos,2.257.112,2.249.988,1.949.476,,,
84,2.01.01.01,Depósitos à Vista,579.028,591.548,455.256,,,
85,2.01.01.02,Depósitos de Poupança,456.821,468.393,349.964,,,
86,2.01.01.03,Depósitos Interfinanceiros,2.173,0,92.335,,,
87,2.01.01.04,Depósitos à Prazo,1.219.090,1.183.613,1.044.590,,,
88,2.01.01.05,Outros Depósitos,0,6.434,7.331,,,
89,2.01.02,Captações no Mercado Aberto,434.165,168.059,302.078,,,
90,2.01.02.01,Carteira Própria,434.165,168.059,302.078,,,
91,2.01.03,Recursos de Aceites e Emissão de Títulos,,,,,,
92,2.01.04,Relações Interfinanceiras,1.444,382,2.595,,,
93,2.01.04.01,Recebimentos e Pagamentos a Liquidar,1.444,382,2.595,,,
94,2.01.05,Relações Interdependências,482,5.055,376,,,
95,2.01.05.01,Recursos em transito de Terceiros,99,5.018,375,,,
96,2.01.05.02,Transferências Internas de Recursos,383,37,1,,,
97,2.01.06,Obrigações por Empréstimos,101.243,69.541,153.660,,,
98,2.01.06.01,Empréstimos no País - Inst. Oficiais,0,0,7.019,,,
99,2.01.06.02,Empréstimos no Exterior,101.243,69.541,146.641,,,
100,2.01.07,Obrigações por Repasse do País,92.104,89.730,123.498,,,
101,2.01.07.01,Tesouro nacional,24.380,32.122,32.350,,,
102,2.01.07.02,BNDES,47.013,52.109,84.289,,,
103,2.01.07.03,CEF,57,56,175,,,
104,2.01.07.04,FINAME,20.654,5.443,6.684,,,
105,2.01.08,Obrigações por Repasse do Exterior,,,,,,
106,2.01.09,Outras Obrigações,3.512.427,2.507.308,2.202.770,,,
107,2.01.09.01,Cobrança e Arrec.Trib. e Assemelhados,1.179,803,1.027,,,
108,2.01.09.02,Carteira de Cambio,293,9.118,490,,,
109,2.01.09.03,Sociais e Estatutárias,85.615,78.834,29.470,,,
110,2.01.09.04,Fiscais e Previdenciárias,23.585,48.410,61.320,,,
111,2.01.09.05,Neg. Intermedição de Valores,,,,,,
112,2.01.09.06,Fundos Financeiros e Desenvolvimento,2.921.201,1.991.201,1.753.160,,,
113,2.01.09.07,Provisão para Pagamentos a Efetuar,59.867,57.074,49.986,,,
114,2.01.09.08,Provisão para Passivos Contingentes,328.958,261.324,250.774,,,
115,2.01.09.09,Obrigações por Convênios Oficiais,15.819,392,3.720,,,
116,2.01.09.10,Obrigações por Aquisição de Bens e Direitos,40.743,27.811,26.182,,,
117,2.01.09.11,Cheques Administrativos,5.834,7.524,5.335,,,
118,2.01.09.12,Credores Diversos,29.333,24.817,21.306,,,
119,2.02,Passivo Exigível a Longo Prazo,1.538.412,1.438.281,1.173.973,,,
120,2.02.01,Depósitos,80.538,89.307,67.474,,,
121,2.02.01.01,Depósitos a Prazo,80.538,89.307,67.474,,,
122,2.02.02,Captações no Mercado Aberto,,,,,,
123,2.02.03,Recursos de Aceites e Emissão de Títulos,,,,,,
124,2.02.04,Relações Interfinanceiras,,,,,,
125,2.02.05,Relações Interdependências,,,,,,
126,2.02.06,Obrigações por Empréstimos,,,,,,
127,2.02.07,Obrigações por Repasse do País,376.293,350.232,233.075,,,
128,2.02.07.01,Tesouro Nacional,8.586,10.527,8.709,,,
129,2.02.07.02,BNDES,242.932,203.456,198.530,,,
130,2.02.07.03,CEF,0,55,108,,,
131,2.02.07.04,FINAME,124.775,136.194,25.728,,,
132,2.02.08,Obrigações por Repasse do Exterior,,,,,,
133,2.02.09,Outras Obrigações,1.081.581,998.742,873.424,,,
134,2.02.09.01,Fundos Financ. e de Desenvolvimento,62.884,48.077,47.282,,,
135,2.02.09.02,Provisão para Passivos Contingentes,1.018.697,950.665,826.142,,,
136,2.03,Resultados de Exercícios Futuros,,,,,,
137,2.05,Patrimônio Líquido,1.934.215,1.933.612,1.897.318,,,
138,2.05.01,Capital Social Realizado,1.219.669,1.219.669,1.205.234,,,
139,2.05.01.01,Capital,1.219.669,1.219.669,1.205.234,,,
140,2.05.02,Reservas de Capital,2.253,2.253,16.688,,,
141,2.05.03,Reservas de Reavaliação,30.809,34.595,35.843,,,
142,2.05.03.01,Ativos Próprios,30.809,34.595,35.843,,,
143,2.05.03.02,Controladas/Coligadas e Equiparadas,,,,,,
144,2.05.04,Reservas de Lucro,678.132,674.203,641.909,,,
145,2.05.04.01,Legal,75.285,71.356,64.248,,,
146,2.05.04.02,Estatutária,602.847,602.847,577.661,,,
147,2.05.04.03,Para Contingências,,,,,,
148,2.05.04.04,De Lucros a Realizar,,,,,,
149,2.05.04.05,Retenção de Lucros,,,,,,
150,2.05.04.06,Especial p/ Dividendos Não Distribuídos,,,,,,
151,2.05.04.07,Outras Reservas de Lucro,,,,,,
152,2.05.05,Ajustes de Avaliação Patrimonial,3.352,2.892,-2.356,,,
153,2.05.05.01,Ajustes de Títulos e Valores Mobiliários,3.352,2.892,-2.356,,,
154,2.05.05.02,Ajustes Acumulados de Conversão,,,,,,
155,2.05.05.03,Ajustes de Combinação de Negócios,,,,,,
156,2.05.06,Lucros/Prejuízos Acumulados,,,,,,
157,3.01,Receitas da Intermediação Financeira,,,,972.658,820.4889999999999,711.6460000000001
158,3.01.01,Operações de Crédito,,,,306.84,282.83,294.10400000000004
159,3.01.02,Res.Oper.Títulos e Valores Mobiliários,,,,636.6469999999999,514.2819999999999,410.606
160,3.01.03,Resultado de Operações de Câmbio,,,,28.546999999999997,23.318,6.807
161,3.01.04,Resultado de Aplicações Compulsórias,,,,624.0,59.0,129.0
162,3.02,Despesas da Intermediação Financeira,,,,-594.234,-501.36199999999997,-493.423
163,3.02.01,Operações de Captação no Mercado,,,,-200.845,-152.412,-155.014
164,3.02.02,Oper.de Empréstimos Cessões e Repasses,,,,-315.439,-213.222,-168.69799999999998
165,3.02.03,Prov.para Crédito Liquidação Duvidosa,,,,-77.95,-135.72799999999998,-169.71099999999998
166,3.03,Resultado Bruto Intermediação Financeira,,,,378.42400000000004,319.127,218.22299999999998
167,3.04,Outras Despesas/Receitas Operacionais,,,,-231.06900000000002,-123.665,-191.31900000000002
168,3.04.01,Receitas de Prestação de Serviços,,,,435.98,447.408,351.905
169,3.04.02,Despesas de Pessoal,,,,-331.01300000000003,-313.487,-271.718
170,3.04.03,Outras Despesas Administrativas,,,,-232.37900000000002,-207.657,-171.231
171,3.04.04,Despesas Tributárias,,,,-59.236000000000004,-59.049,-48.876999999999995
172,3.04.05,Outras Receitas Operacionais,,,,328.593,335.918,308.694
173,3.04.06,Outras Despesas Operacionais,,,,-373.014,-326.798,-360.092
174,3.04.07,Resultado da Equivalência Patrimonial,,,,,,
175,3.05,Resultado Operacional,,,,147.355,195.46200000000002,26.904
176,3.06,Resultado Não Operacional,,,,5.892,41.013999999999996,1.705
177,3.06.01,Receitas,,,,13.22,41.453,4.999
178,3.06.02,Despesas,,,,-7.327999999999999,-439.0,-3.2939999999999996
179,3.07,Resultado Antes Tributação/Participações,,,,153.247,236.476,28.609
180,3.08,Provisão para IR e Contribuição Social,,,,-73.168,-111.381,-123.265
181,3.09,IR Diferido,,,,5.233,29.506999999999998,121.992
182,3.10,Participações/Contribuições Estatutárias,,,,-6.744,-12.439,-1.036
183,3.10.01,Participações,,,,-6.744,-12.439,-1.036
184,3.10.01.01,Participações Estatutárias no Lucro,,,,-6.744,-12.439,-1.036
185,3.10.02,Contribuições,,,,,,
186,3.11,Reversão dos Juros sobre Capital Próprio,,,,,,
187,3.13,Lucro/Prejuízo do Período,,,,78.568,142.16299999999998,26.3
188,3.99,Lucro por Ação - (R$ / Ação),,,,2650.0,4795.0,887.0
